"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"364","Drive through","First & Stadium (SE Corner),2","12:54:46","12:54:46","12:53:30","12:53:30","0:01:16","0:01:16","60.07","0.68","0.69","","15.46","15.46"
"365","Drive through","First & Gregory (SE Corner),2","12:54:59","12:54:59","12:53:50","12:53:50","0:01:09","0:01:09","60.12","0.76","0.75","","15.66","15.66"
"366","Stop","Gregory at Ikenberry Commons (South),1","12:55:52","12:56:19","12:55:00","12:56:00","0:00:52","0:00:19","60.34","0.98","0.96","","14.57","14.57"
"367","Stop without doors","","12:56:40","12:57:04","","","","","60.39","","1.01","","","8.85"
"368","Drive through","Fourth & Armory (SE Corner),2","12:58:40","12:58:40","12:58:00","12:58:00","0:00:40","0:00:40","60.49","1.13","1.11","","3.96","3.87"
"369","Stop without doors","","12:58:54","12:59:01","","","","","60.51","","1.14","","","5.92"
"370","Stop without doors","","12:59:43","13:00:02","","","","","60.62","","1.24","","","9.17"
"371","Stop without doors","","13:00:28","13:01:01","","","","","60.70","","1.32","","","11.02"
"372","Stop","Armory & Wright (South Side),3","13:01:15","13:01:40","13:00:00","13:00:00","0:01:15","0:01:40","60.71","1.37","1.34","","5.19","3.52"
"373","Stop","Transit Plaza (SE Platform),4","13:02:52","13:03:18","13:01:00","13:01:00","0:01:52","0:02:18","60.92","1.57","1.55","","10.48","10.48"
"374","Stop without doors","","13:03:57","13:04:14","","","","","61.03","","1.65","","","9.53"
"375","Stop","Wright & Healey (East Side),2","13:04:59","13:05:11","13:03:00","13:03:00","0:01:59","0:02:11","61.11","1.79","1.73","","6.58","6.52"
"376","Stop without doors","","13:05:36","13:05:51","","","","","61.18","","1.81","","","11.01"
"377","Stop","White & Wright (SE Corner),2","13:06:49","13:07:05","13:03:30","13:03:30","0:03:19","0:03:35","61.33","2.00","1.95","","8.06","8.88"
"378","Stop","White Street Mid-Block (North Side),2","13:07:48","13:08:05","13:05:30","13:05:30","0:02:18","0:02:35","61.54","2.20","2.17","","18.16","18.16"
"379","Stop","White & Second (NE Corner),1","13:08:42","13:09:02","13:06:30","13:06:30","0:02:12","0:02:32","61.74","2.43","2.36","","18.69","18.69"
"380","Drive through","White & First (NE Corner),1","13:09:21","13:09:21","13:07:30","13:07:30","0:01:51","0:01:51","61.84","2.51","2.46","","18.96","18.96"
"381","Stop","Illinois Terminal (Platform C),5","13:10:52","13:10:52","13:10:00","13:10:00","0:00:52","0:00:52","62.09","2.78","2.71","","10.06","10.06"
"382","Trip","Line YELLOWHOPPER, Block 17","","13:13:46","","13:10:00","","","62.09","","0.00","Pattern: YELLOWHOPPER 25","","0.00"
"383","Stop","Illinois Terminal (Platform C),5","13:13:46","13:13:46","13:10:00","13:10:00","0:03:46","0:03:46","62.09","0.00","0.00","","0.00",""
"384","Drive through","Logan & First (SW Corner),3","13:15:10","13:15:10","13:12:00","13:12:00","0:03:10","0:03:10","62.38","0.26","0.30","","12.47","12.47"
"385","Drive through","White & Second (SE Far Side),3","13:15:24","13:15:24","13:12:30","13:12:30","0:02:54","0:02:54","62.48","0.37","0.40","","25.73","25.73"
"386","Stop","White Street Mid-Block (South Side),1","13:15:56","13:16:10","13:14:30","13:14:30","0:01:26","0:01:40","62.66","0.57","0.57","","19.86","19.86"
"387","Stop","Wright & Stoughton (NW Corner),4","13:17:12","13:17:19","13:16:00","13:16:00","0:01:12","0:01:19","62.91","0.84","0.83","","14.69","14.69"
"388","Stop without doors","","13:17:38","13:18:22","","","","","62.97","","0.89","","","11.42"
"389","Stop","Wright & Healey (NW Corner),4","13:18:50","13:19:00","13:16:30","13:16:30","0:02:20","0:02:30","63.05","0.98","0.97","","5.68","10.71"
"390","Stop","Transit Plaza (SW Platform),3","13:20:06","13:20:32","13:18:00","13:18:00","0:02:06","0:02:32","63.29","1.22","1.21","","13.09","13.09"
"391","Stop","Wright & Chalmers (NW Corner),4","13:20:56","13:21:03","13:18:30","13:18:30","0:02:26","0:02:33","63.38","1.30","1.29","","12.40","12.40"
"392","Stop","Sixth & Armory (NW Corner),4","13:21:59","13:22:07","13:19:30","13:19:30","0:02:29","0:02:37","63.54","1.48","1.45","","10.43","10.43"
"393","Stop","Sixth & Gregory (NW Corner),4","13:22:31","13:22:44","13:20:00","13:20:00","0:02:31","0:02:44","63.62","1.57","1.54","","12.40","12.40"
"394","Stop without doors","","13:23:27","13:23:46","","","","","63.77","","1.69","","","12.65"
"395","Stop","Gregory at Ikenberry Commons (North),2","13:24:15","13:24:40","13:21:30","13:21:30","0:02:45","0:03:10","63.87","1.82","1.78","","9.69","11.65"
"396","Stop","First & Gregory (NE Corner),1","13:25:17","13:25:33","13:22:30","13:22:30","0:02:47","0:03:03","64.06","2.01","1.98","","18.93","18.93"
"397","Stop","First & Stadium (NW Corner),4","13:25:55","13:26:13","13:23:15","13:23:15","0:02:40","0:02:58","64.15","2.10","2.07","","14.75","14.75"
"398","Drive through","Kirby & Oak (SW Far Side),7","13:27:48","13:27:48","13:25:15","13:25:15","0:02:33","0:02:33","64.67","2.61","2.59","","19.85","19.85"
"399","Stop","Lot E-14 (South Shelter),1","13:28:29","13:28:54","13:27:00","13:27:00","0:01:29","0:01:54","64.83","2.79","2.75","","13.70","13.70"
"400","Drive through","First & St. Mary's (NW Corner),4","13:29:57","13:29:57","13:28:25","13:28:25","0:01:32","0:01:32","65.01","2.96","2.93","","10.44","10.44"
"401","Drive through","First at iHotel,1","13:30:14","13:30:14","13:28:51","13:28:51","0:01:23","0:01:23","65.14","3.08","3.05","","26.85","26.85"
"402","Stop","First & Hazelwood (NW Corner),4","13:30:38","13:30:51","13:29:15","13:29:15","0:01:23","0:01:36","65.25","3.22","3.16","","16.41","16.41"
"403","Drive through","U of I Credit Union (NW Far Side),8","13:31:40","13:31:40","13:30:00","13:30:00","0:01:40","0:01:40","65.56","3.50","3.47","","22.79","22.79"
"404","Stop","Oak & Gerty (NE Corner),1","13:32:03","13:32:21","13:30:30","13:30:30","0:01:33","0:01:51","65.62","3.59","3.54","","10.02","10.02"
"405","Stop","Water Survey,2","13:33:34","13:33:34","13:31:00","13:31:00","0:02:34","0:02:34","65.86","3.83","3.77","","11.65","11.65"
"406","Trip","Line YELLOWHOPPER, Block 17","","13:38:36","","13:38:00","","","65.86","","0.00","Pattern: [@15.0.63189099@]29","","0.00"
"407","Stop","Water Survey,2","13:38:36","13:38:36","13:38:00","13:38:00","0:00:36","0:00:36","65.86","0.00","0.00","","0.00",""
"408","Stop","Hazelwood & Oak (SE Corner),2","13:40:06","13:40:17","13:39:45","13:39:45","0:00:21","0:00:32","66.17","0.60","0.32","","12.46","12.46"
"409","Drive through","Oak St. (East Side),2","13:40:52","13:40:52","13:40:30","13:40:30","0:00:22","0:00:22","66.38","0.78","0.52","","21.03","21.03"
"410","Drive through","St. Mary's & Oak (SE Corner),2","13:41:14","13:41:14","13:41:00","13:41:00","0:00:14","0:00:14","66.44","0.85","0.58","","10.27","10.27"
"411","Drive through","First & St. Mary's (NE Far Side),5","13:42:06","13:42:06","13:41:45","13:41:45","0:00:21","0:00:21","66.64","1.04","0.79","","14.11","14.11"
"412","Stop","Lot E-14 (North Shelter),2","13:42:52","13:43:01","13:42:00","13:42:00","0:00:52","0:01:01","66.76","1.20","0.91","","9.29","9.29"
"413","Stop without doors","","13:44:07","13:44:40","","","","","66.93","","1.08","","","9.53"
"414","Drive through","Kirby & Oak (SE Corner),2","13:44:55","13:44:55","13:42:20","13:42:20","0:02:35","0:02:35","66.98","1.39","1.12","","6.89","10.44"
"415","Stop","First & Stadium (SE Corner),2","13:46:23","13:46:41","13:43:30","13:43:30","0:02:53","0:03:11","67.41","1.87","1.55","","17.49","17.49"
"416","Stop","First & Gregory (SE Corner),2","13:47:02","13:47:14","13:43:50","13:43:50","0:03:12","0:03:24","67.50","1.95","1.65","","16.09","16.09"
"417","Stop","Gregory at Ikenberry Commons (South),1","13:48:08","13:50:36","13:45:00","13:46:00","0:03:08","0:04:36","67.71","2.18","1.86","","14.25","14.25"
"418","Stop without doors","","13:50:53","13:51:43","","","","","67.77","","1.91","","","11.72"
"419","Stop without doors","","13:53:03","13:53:15","","","","","67.83","","1.97","","","2.66"
"420","Stop","Fourth & Armory (SE Corner),2","13:54:12","13:54:47","13:48:00","13:48:00","0:06:12","0:06:47","67.85","2.32","2.00","","2.30","1.50"
"421","Stop without doors","","13:55:32","13:56:05","","","","","68.01","","2.16","","","12.98"
"422","Stop without doors","","13:56:34","13:56:46","","","","","68.07","","2.21","","","6.64"
"423","Stop","Armory & Wright (South Side),3","13:57:31","13:59:03","13:50:00","13:50:00","0:07:31","0:09:03","68.09","2.56","2.24","","5.30","2.04"
"424","Stop","Transit Plaza (SE Platform),4","14:00:29","14:01:01","13:51:00","13:51:00","0:09:29","0:10:01","68.29","2.76","2.44","","8.41","8.41"
"425","Stop without doors","","14:02:02","14:02:41","","","","","68.42","","2.56","","","7.19"
"426","Stop","Wright & Healey (East Side),2","14:03:08","14:03:27","13:53:00","13:53:00","0:10:08","0:10:27","68.49","2.99","2.63","","5.47","9.45"
"427","Stop","White & Wright (SE Corner),2","14:04:31","14:04:50","13:53:30","13:53:30","0:11:01","0:11:20","68.70","3.19","2.84","","11.85","11.85"
"428","Stop","White Street Mid-Block (North Side),2","14:05:35","14:06:00","13:55:30","13:55:30","0:10:05","0:10:30","68.91","3.39","3.06","","17.40","17.40"
"429","Stop","White & Second (NE Corner),1","14:06:44","14:06:57","13:56:30","13:56:30","0:10:14","0:10:27","69.12","3.62","3.26","","16.68","16.68"
"430","Drive through","White & First (NE Corner),1","14:07:20","14:07:20","13:57:30","13:57:30","0:09:50","0:09:50","69.22","3.70","3.36","","15.37","15.37"
"431","Stop","Illinois Terminal (Platform C),5","14:08:50","14:08:50","14:00:00","14:00:00","0:08:50","0:08:50","69.47","3.97","3.61","","10.05","10.05"
"432","Trip","Line YELLOWHOPPER, Block 17","","14:09:20","","14:00:00","","","69.47","","0.00","Pattern: YELLOWHOPPER 26","","0.00"
"433","Stop","Illinois Terminal (Platform C),5","14:09:20","14:09:20","14:00:00","14:00:00","0:09:20","0:09:20","69.47","0.00","0.00","","0.00",""
"434","Stop without doors","","14:09:33","14:09:42","","","","","69.51","","0.05","","","13.25"
"435","Stop","Logan & First (SW Corner),3","14:10:38","14:10:58","14:02:00","14:02:00","0:08:38","0:08:58","69.73","0.26","0.26","","11.94","13.55"
"436","Stop","White & Second (SE Far Side),3","14:11:21","14:11:25","14:02:30","14:02:30","0:08:51","0:08:55","69.84","0.37","0.38","","18.68","18.68"
"437","Stop","White Street Mid-Block (South Side),1","14:12:17","14:12:29","14:04:00","14:04:00","0:08:17","0:08:29","70.03","0.57","0.57","","13.00","13.00"
"438","Stop","Wright & Stoughton (NW Corner),4","14:13:26","14:13:36","14:05:30","14:05:30","0:07:56","0:08:06","70.29","0.84","0.82","","15.98","15.98"
"439","Stop","Wright & Healey (NW Corner),4","14:14:15","14:14:32","14:06:00","14:06:00","0:08:15","0:08:32","70.43","0.98","0.97","","13.20","13.20"
"440","Stop","Transit Plaza (SW Platform),3","14:15:44","14:16:32","14:08:00","14:08:00","0:07:44","0:08:32","70.67","1.22","1.21","","12.06","12.06"
"441","Stop","Wright & Chalmers (NW Corner),4","14:17:03","14:17:15","14:08:30","14:08:30","0:08:33","0:08:45","70.75","1.30","1.29","","9.46","9.46"
"442","Drive through","Sixth & Armory (NW Corner),4","14:18:11","14:18:11","14:09:45","14:09:45","0:08:26","0:08:26","70.94","1.48","1.48","","12.15","12.15"
"443","Stop","Sixth & Gregory (NW Corner),4","14:18:29","14:18:53","14:10:30","14:10:30","0:07:59","0:08:23","71.00","1.57","1.53","","11.31","11.31"
"444","Stop without doors","","14:19:32","14:19:42","","","","","71.15","","1.69","","","14.57"
"445","Stop","Gregory at Ikenberry Commons (North),2","14:20:09","14:20:34","14:11:45","14:11:45","0:08:24","0:08:49","71.24","1.82","1.78","","11.60","11.60"
"446","Stop","First & Gregory (NE Corner),1","14:21:12","14:21:35","14:12:45","14:12:45","0:08:27","0:08:50","71.43","2.01","1.97","","18.31","18.31"
"447","Stop","First & Stadium (NW Corner),4","14:21:58","14:22:17","14:13:30","14:13:30","0:08:28","0:08:47","71.53","2.10","2.06","","14.50","14.50"
"448","Stop without doors","","14:23:18","14:23:41","","","","","71.85","","2.38","","","18.89"
"449","Stop","Lot E-14 (North Shelter),2","14:24:39","14:24:39","14:17:00","14:17:00","0:07:39","0:07:39","72.12","2.70","2.66","","15.00","16.86"
"450","Trip","Line YELLOWHOPPER, Block 17","","14:25:01","","14:22:00","","","72.12","","0.00","Pattern: YELLOWHOPPER 23","","0.00"
"451","Stop","Lot E-14 (North Shelter),2","14:25:01","14:25:01","14:22:00","14:22:00","0:03:01","0:03:01","72.12","0.00","0.00","","0.00",""
"452","Drive through","Kirby & Oak (SE Corner),2","14:25:54","14:25:54","14:22:20","14:22:20","0:03:34","0:03:34","72.34","0.20","0.23","","15.07","15.07"
"453","Stop","First & Stadium (SE Corner),2","14:27:15","14:27:30","14:23:30","14:23:30","0:03:45","0:04:00","72.77","0.68","0.65","","19.03","19.03"
"454","Stop","First & Gregory (SE Corner),2","14:27:50","14:28:02","14:23:50","14:23:50","0:04:00","0:04:12","72.86","0.76","0.75","","16.56","16.56"
"455","Stop","Gregory at Ikenberry Commons (South),1","14:28:51","14:29:16","14:25:00","14:26:00","0:03:51","0:03:16","73.08","0.98","0.96","","15.80","15.80"
"456","Stop without doors","","14:29:33","14:30:21","","","","","73.13","","1.02","","","11.58"
"457","Drive through","Fourth & Armory (SE Corner),2","14:31:04","14:31:04","14:28:00","14:28:00","0:03:04","0:03:04","73.24","1.13","1.13","","5.56","9.37"
"458","Stop without doors","","14:31:32","14:32:02","","","","","73.37","","1.26","","","16.94"
"459","Stop","Armory & Wright (South Side),3","14:32:28","14:33:27","14:30:00","14:30:00","0:02:28","0:03:27","73.45","1.37","1.34","","9.01","10.85"
"460","Stop","Transit Plaza (SE Platform),4","14:34:26","14:34:58","14:31:00","14:31:00","0:03:26","0:03:58","73.65","1.57","1.54","","12.21","12.21"
"461","Drive through","Wright & Healey (East Side),2","14:36:11","14:36:11","14:33:00","14:33:00","0:03:11","0:03:11","73.90","1.79","1.79","","12.17","12.17"
"462","Stop","White & Wright (SE Corner),2","14:36:56","14:37:30","14:33:30","14:33:30","0:03:26","0:04:00","74.06","2.00","1.95","","13.08","13.08"
"463","Stop","White Street Mid-Block (North Side),2","14:38:13","14:38:48","14:35:30","14:35:30","0:02:43","0:03:18","74.28","2.20","2.17","","18.37","18.37"
"464","Stop without doors","","14:38:55","14:39:04","","","","","74.30","","2.19","","","11.19"
"465","Stop","White & Second (NE Corner),1","14:39:41","14:40:06","14:36:30","14:36:30","0:03:11","0:03:36","74.49","2.43","2.37","","13.89","17.78"
"466","Drive through","White & First (NE Corner),1","14:40:30","14:40:30","14:37:30","14:37:30","0:03:00","0:03:00","74.59","2.51","2.47","","15.01","15.01"
"467","Stop","Illinois Terminal (Platform C),5","14:41:51","14:41:51","14:40:00","14:40:00","0:01:51","0:01:51","74.84","2.78","2.73","","11.41","11.41"
"468","Trip","Line YELLOWHOPPER, Block 17","","14:43:10","","14:40:00","","","74.84","","0.00","Pattern: YELLOWHOPPER 25","","0.00"
"469","Stop","Illinois Terminal (Platform C),5","14:43:10","14:43:10","14:40:00","14:40:00","0:03:10","0:03:10","74.84","0.00","0.00","","0.00",""
"470","Stop","Logan & First (SW Corner),3","14:44:27","14:44:33","14:42:00","14:42:00","0:02:27","0:02:33","75.09","0.26","0.25","","11.45","11.45"
"471","Stop","White & Second (SE Far Side),3","14:44:57","14:45:11","14:42:30","14:42:30","0:02:27","0:02:41","75.21","0.37","0.37","","17.90","17.90"
"472","Stop","White Street Mid-Block (South Side),1","14:46:07","14:46:30","14:44:30","14:44:30","0:01:37","0:02:00","75.39","0.57","0.56","","12.07","12.07"
"473","Stop","Wright & Stoughton (NW Corner),4","14:47:23","14:47:42","14:46:00","14:46:00","0:01:23","0:01:42","75.65","0.84","0.81","","17.10","17.10"
"474","Stop","Wright & Healey (NW Corner),4","14:48:32","14:48:48","14:46:30","14:46:30","0:02:02","0:02:18","75.79","0.98","0.95","","10.43","10.43"
"475","Stop without doors","","14:49:39","14:49:46","","","","","75.96","","1.12","","","11.80"
"476","Stop","Transit Plaza (SW Platform),3","14:50:18","14:51:02","14:48:00","14:48:00","0:02:18","0:03:02","76.03","1.22","1.19","","9.60","8.18"
"477","Stop","Wright & Chalmers (NW Corner),4","14:52:07","14:52:54","14:48:30","14:48:30","0:03:37","0:04:24","76.11","1.30","1.27","","4.51","4.51"
"478","Stop without doors","","14:53:55","14:54:02","","","","","76.24","","1.40","","","7.67"
"479","Stop","Sixth & Armory (NW Corner),4","14:54:23","14:55:05","14:49:30","14:49:30","0:04:53","0:05:35","76.27","1.48","1.44","","6.59","5.65"
"480","Stop","Sixth & Gregory (NW Corner),4","14:55:25","14:55:59","14:50:00","14:50:00","0:05:25","0:05:59","76.36","1.57","1.52","","14.66","14.66"
"481","Stop without doors","","14:56:53","14:57:05","","","","","76.52","","1.68","","","10.94"
"482","Stop","Gregory at Ikenberry Commons (North),2","14:57:31","14:58:11","14:51:30","14:51:30","0:06:01","0:06:41","76.60","1.82","1.77","","9.68","11.53"
"483","Stop","First & Gregory (NE Corner),1","14:58:43","14:59:06","14:52:30","14:52:30","0:06:13","0:06:36","76.80","2.01","1.96","","21.74","21.74"
"484","Stop","First & Stadium (NW Corner),4","14:59:26","14:59:47","14:53:15","14:53:15","0:06:11","0:06:32","76.89","2.10","2.05","","16.00","16.00"
"485","Stop without doors","","15:01:01","15:01:26","","","","","77.20","","2.36","","","15.36"
"486","Stop without doors","","15:01:57","15:02:29","","","","","77.35","","2.51","","","17.11"
"487","Stop","Kirby & Oak (SW Far Side),7","15:02:46","15:02:59","14:55:15","14:55:15","0:07:31","0:07:44","77.38","2.61","2.55","","10.04","7.64"
"488","Stop","Lot E-14 (South Shelter),1","15:03:37","15:03:56","14:57:00","14:57:00","0:06:37","0:06:56","77.56","2.79","2.73","","16.90","16.90"
"489","Drive through","First & St. Mary's (NW Corner),4","15:05:04","15:05:04","14:58:25","14:58:25","0:06:39","0:06:39","77.75","2.96","2.92","","10.17","10.17"
"490","Drive through","First at iHotel,1","15:05:18","15:05:18","14:58:51","14:58:51","0:06:27","0:06:27","77.87","3.08","3.04","","30.36","30.36"
"491","Stop","First & Hazelwood (NW Corner),4","15:05:38","15:05:51","14:59:15","14:59:15","0:06:23","0:06:36","77.98","3.22","3.14","","19.24","19.24"
"492","Stop","U of I Credit Union (NW Far Side),8","15:06:46","15:07:03","15:00:00","15:00:00","0:06:46","0:07:03","78.25","3.50","3.42","","17.90","17.90"
"493","Drive through","Oak & Gerty (NE Corner),1","15:07:20","15:07:20","15:00:30","15:00:30","0:06:50","0:06:50","78.37","3.59","3.53","","23.82","23.82"
"494","Stop","Water Survey,2","15:08:28","15:08:28","15:01:00","15:01:00","0:07:28","0:07:28","78.59","3.83","3.75","","11.98","11.98"
"495","Trip","Line YELLOWHOPPER, Block 17","","15:10:05","","15:08:00","","","78.59","","0.00","Pattern: [@15.0.63189099@]29","","0.00"
"496","Stop","Water Survey,2","15:10:05","15:10:05","15:08:00","15:08:00","0:02:05","0:02:05","78.59","0.00","0.00","","0.00",""
"497","Stop","Hazelwood & Oak (SE Corner),2","15:11:19","15:11:26","15:09:45","15:09:45","0:01:34","0:01:41","78.90","0.60","0.32","","15.18","15.18"
"498","Drive through","Oak St. (East Side),2","15:11:58","15:11:58","15:10:30","15:10:30","0:01:28","0:01:28","79.11","0.78","0.52","","23.07","23.07"
"499","Drive through","St. Mary's & Oak (SE Corner),2","15:12:20","15:12:20","15:11:00","15:11:00","0:01:20","0:01:20","79.17","0.85","0.59","","10.48","10.48"
"500","Drive through","First & St. Mary's (NE Far Side),5","15:13:02","15:13:02","15:11:45","15:11:45","0:01:17","0:01:17","79.38","1.04","0.79","","17.37","17.37"
"501","Stop","Lot E-14 (North Shelter),2","15:13:40","15:13:56","15:12:00","15:12:00","0:01:40","0:01:56","79.49","1.20","0.91","","11.07","11.07"
"502","Drive through","Kirby & Oak (SE Corner),2","15:15:01","15:15:01","15:12:20","15:12:20","0:02:41","0:02:41","79.71","1.39","1.12","","12.08","12.08"
"503","Stop","First & Stadium (SE Corner),2","15:16:33","15:16:47","15:13:30","15:13:30","0:03:03","0:03:17","80.14","1.87","1.56","","16.98","16.98"
"504","Stop","First & Gregory (SE Corner),2","15:17:07","15:17:13","15:13:50","15:13:50","0:03:17","0:03:23","80.24","1.95","1.65","","16.56","16.56"
"505","Stop","Gregory at Ikenberry Commons (South),1","15:18:02","15:18:19","15:15:00","15:16:00","0:03:02","0:02:19","80.45","2.18","1.86","","15.71","15.71"
"506","Drive through","Fourth & Armory (SE Corner),2","15:19:19","15:19:19","15:18:00","15:18:00","0:01:19","0:01:19","80.62","2.32","2.03","","10.11","10.11"
"507","Stop","Armory & Wright (South Side),3","15:20:08","15:20:34","15:20:00","15:20:00","0:00:08","0:00:34","80.83","2.56","2.24","","15.48","15.48"
"508","Stop","Transit Plaza (SE Platform),4","15:21:36","15:22:06","15:21:00","15:21:00","0:00:36","0:01:06","81.03","2.76","2.44","","11.66","11.66"
"509","Stop without doors","","15:22:53","15:23:42","","","","","81.15","","2.56","","","9.33"
"510","Stop","Wright & Healey (East Side),2","15:24:09","15:24:17","15:23:00","15:23:00","0:01:09","0:01:17","81.22","2.99","2.64","","5.68","9.62"
"511","Stop without doors","","15:25:02","15:25:09","","","","","81.31","","2.72","","","6.72"
"512","Stop","White & Wright (SE Corner),2","15:25:51","15:26:13","15:23:30","15:23:30","0:02:21","0:02:43","81.43","3.19","2.84","","7.88","10.44"
"513","Stop","White Street Mid-Block (North Side),2","15:27:09","15:27:31","15:25:30","15:25:30","0:01:39","0:02:01","81.66","3.39","3.07","","14.82","14.82"
"514","Stop without doors","","15:27:43","15:27:57","","","","","81.68","","3.09","","","5.97"
"515","Stop","White & Second (NE Corner),1","15:28:39","15:28:53","15:26:30","15:26:30","0:02:09","0:02:23","81.86","3.62","3.28","","10.76","15.72"
"516","Drive through","White & First (NE Corner),1","15:29:14","15:29:14","15:27:30","15:27:30","0:01:44","0:01:44","81.96","3.70","3.37","","15.88","15.88"
"517","Stop","Illinois Terminal (Platform C),5","15:30:42","15:30:42","15:30:00","15:30:00","0:00:42","0:00:42","82.20","3.97","3.62","","10.20","10.20"
"518","Trip","Line YELLOWHOPPER, Block 17","","15:32:18","","15:30:00","","","82.20","","0.00","Pattern: YELLOWHOPPER 26","","0.00"
"519","Stop","Illinois Terminal (Platform C),5","15:32:18","15:32:18","15:30:00","15:30:00","0:02:18","0:02:18","82.20","0.00","0.00","","0.00",""
"520","Stop without doors","","15:33:33","15:34:14","","","","","82.45","","0.25","","","11.64"
"521","Drive through","Logan & First (SW Corner),3","15:34:46","15:34:46","15:32:00","15:32:00","0:02:46","0:02:46","82.50","0.26","0.30","","7.28","6.37"
"522","Stop","White & Second (SE Far Side),3","15:35:03","15:35:07","15:32:30","15:32:30","0:02:33","0:02:37","82.59","0.37","0.39","","17.51","17.51"
"523","Stop without doors","","15:35:52","15:36:06","","","","","82.76","","0.56","","","14.17"
"524","Stop","White Street Mid-Block (South Side),1","15:36:17","15:36:43","15:34:00","15:34:00","0:02:17","0:02:43","82.77","0.57","0.57","","9.69","3.66"
"525","Stop","Wright & Stoughton (NW Corner),4","15:37:33","15:37:50","15:35:30","15:35:30","0:02:03","0:02:20","83.02","0.84","0.82","","17.95","17.95"
"526","Stop","Wright & Healey (NW Corner),4","15:38:51","15:39:04","15:36:00","15:36:00","0:02:51","0:03:04","83.17","0.98","0.97","","8.70","8.70"
"527","Stop without doors","","15:39:27","15:40:01","","","","","83.24","","1.04","","","10.61"
"528","Stop","Transit Plaza (SW Platform),3","15:41:28","15:42:26","15:38:00","15:38:00","0:03:28","0:04:26","83.41","1.22","1.21","","6.03","7.18"
"529","Stop","Wright & Chalmers (NW Corner),4","15:42:56","15:43:20","15:38:30","15:38:30","0:04:26","0:04:50","83.49","1.30","1.29","","9.92","9.92"
"530","Stop without doors","","15:44:18","15:44:43","","","","","83.66","","1.46","","","10.03"
"531","Drive through","Sixth & Armory (NW Corner),4","15:44:52","15:44:52","15:39:45","15:39:45","0:05:07","0:05:07","83.69","1.48","1.49","","7.47","11.69"
"532","Stop","Sixth & Gregory (NW Corner),4","15:45:08","15:45:33","15:40:30","15:40:30","0:04:38","0:05:03","83.74","1.57","1.54","","11.89","11.89"
"533","Stop","Gregory at Ikenberry Commons (North),2","15:46:49","15:47:24","15:41:45","15:41:45","0:05:04","0:05:39","83.98","1.82","1.78","","11.66","11.66"
"534","Stop","First & Gregory (NE Corner),1","15:47:56","15:48:24","15:42:45","15:42:45","0:05:11","0:05:39","84.18","2.01","1.98","","21.68","21.68"
"535","Stop","First & Stadium (NW Corner),4","15:48:45","15:49:11","15:43:30","15:43:30","0:05:15","0:05:41","84.27","2.10","2.07","","15.45","15.45"
"536","Stop","Lot E-14 (North Shelter),2","15:50:54","15:50:54","15:47:00","15:47:00","0:03:54","0:03:54","84.86","2.70","2.66","","20.68","20.68"
"537","Trip","Line YELLOWHOPPER, Block 17","","15:52:03","","15:52:00","","","84.86","","0.00","Pattern: YELLOWHOPPER 23","","0.00"
"538","Stop","Lot E-14 (North Shelter),2","15:52:03","15:52:03","15:52:00","15:52:00","0:00:03","0:00:03","84.86","0.00","0.00","","0.00",""
"539","Stop","Kirby & Oak (SE Corner),2","15:52:53","15:54:02","15:52:20","15:52:20","0:00:33","0:01:42","85.04","0.20","0.19","","13.38","13.38"
"540","Stop","First & Stadium (SE Corner),2","15:55:33","15:55:41","15:53:30","15:53:30","0:02:03","0:02:11","85.51","0.68","0.65","","18.32","18.32"
"541","Stop","First & Gregory (SE Corner),2","15:56:01","15:56:12","15:53:50","15:53:50","0:02:11","0:02:22","85.60","0.76","0.75","","16.78","16.78"
"542","Stop","Gregory at Ikenberry Commons (South),1","15:57:07","15:57:25","15:55:00","15:56:00","0:02:07","0:01:25","85.81","0.98","0.96","","13.83","13.83"
"543","Stop without doors","","15:57:44","15:58:23","","","","","85.87","","1.01","","","10.60"
"544","Stop","Fourth & Armory (SE Corner),2","15:59:01","15:59:27","15:58:00","15:58:00","0:01:01","0:01:27","85.95","1.13","1.10","","5.27","8.01"
"545","Stop","Armory & Wright (South Side),3","16:00:23","16:00:52","16:00:00","16:00:00","0:00:23","0:00:52","86.19","1.37","1.34","","15.38","15.38"
"546","Stop","Transit Plaza (SE Platform),4","16:01:58","16:02:18","16:01:00","16:01:00","0:00:58","0:01:18","86.39","1.57","1.54","","10.99","10.99"
"547","Stop without doors","","16:03:06","16:04:11","","","","","86.52","","1.66","","","9.33"
"548","Stop","Wright & Healey (East Side),2","16:04:38","16:04:44","16:03:00","16:03:00","0:01:38","0:01:44","86.59","1.79","1.73","","4.96","9.12"
"549","Stop","White & Wright (SE Corner),2","16:05:45","16:06:03","16:03:30","16:03:30","0:02:15","0:02:33","86.80","2.00","1.95","","12.91","12.91"
"550","Stop","White Street Mid-Block (North Side),2","16:07:04","16:07:23","16:05:30","16:05:30","0:01:34","0:01:53","87.02","2.20","2.17","","12.84","12.84"
"551","Stop","White & Second (NE Corner),1","16:08:18","16:08:40","16:06:30","16:06:30","0:01:48","0:02:10","87.23","2.43","2.37","","13.39","13.39"
