"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"185","Drive through","University & Maple (NE Corner),1","8:51:23","8:51:23","8:49:30","8:49:30","0:01:53","0:01:53","21.99","2.05","2.21","","30.84","30.84"
"186","Drive through","University & Vine (SW Far Side),7","8:52:13","8:52:13","8:50:10","8:50:10","0:02:03","0:02:03","22.21","2.25","2.42","","15.35","15.35"
"187","Drive through","Vine & Water (NW Corner),4","8:52:43","8:52:43","8:50:40","8:50:40","0:02:03","0:02:03","22.33","2.38","2.55","","15.07","15.07"
"188","Stop without doors","","8:52:56","8:53:14","","","","","22.36","","2.58","","","8.95"
"189","Drive through","Main & Vine (NW Corner),4","8:53:22","8:53:22","8:51:00","8:51:00","0:02:22","0:02:22","22.40","2.45","2.61","","5.86","13.99"
"190","Stop","Lincoln Square Courthouse,2","8:54:13","8:56:03","8:52:00","8:55:00","0:02:13","0:01:03","22.57","2.67","2.78","","12.02","12.02"
"191","Drive through","Save A Lot (East Side),2","8:56:30","8:56:30","8:56:26","8:56:26","0:00:04","0:00:04","22.75","2.84","2.96","","24.20","24.20"
"192","Drive through","Broadway & University (SE Corner),2","8:56:50","8:56:50","8:56:46","8:56:46","0:00:04","0:00:04","22.84","2.93","3.05","","16.45","16.45"
"193","Stop without doors","","8:56:57","8:58:26","","","","","22.85","","3.06","","","5.76"
"194","Stop","Broadway & Park (NW Far Side),8","8:59:00","8:59:10","8:57:06","8:57:06","0:01:54","0:02:04","22.93","3.06","3.15","","2.65","8.95"
"195","Stop","Park & Central (NE Corner),1","8:59:37","8:59:43","8:57:50","8:57:50","0:01:47","0:01:53","23.08","3.20","3.30","","20.05","20.05"
"196","Drive through","Church & Orchard (NE Corner),1","9:00:38","9:00:38","8:58:34","8:58:34","0:02:04","0:02:04","23.33","3.42","3.54","","15.74","15.74"
"197","Drive through","Coler & Church (NE Corner),1","9:00:57","9:00:57","8:59:18","8:59:18","0:01:39","0:01:39","23.39","3.49","3.61","","12.37","12.37"
"198","Drive through","Church & Busey (NE Corner),1","9:01:07","9:01:07","8:59:40","8:59:40","0:01:27","0:01:27","23.46","3.56","3.67","","23.72","23.72"
"199","Stop without doors","","9:01:29","9:01:57","","","","","23.56","","3.77","","","16.48"
"200","Stop","Lincoln & Park (West Side),4","9:02:21","9:02:29","9:00:02","9:00:02","0:02:19","0:02:27","23.62","3.75","3.84","","8.20","10.16"
"201","Stop without doors","","9:02:39","9:02:54","","","","","23.65","","3.86","","","7.61"
"202","Stop","Campus Circle (North Side),2","9:03:32","9:03:38","9:00:42","9:00:42","0:02:50","0:02:56","23.80","3.94","4.01","","9.98","14.55"
"203","Drive through","University & Goodwin (NE Corner),1","9:04:06","9:04:06","9:01:07","9:01:07","0:02:59","0:02:59","23.93","4.06","4.15","","17.26","17.26"
"204","Stop without doors","","9:04:20","9:04:39","","","","","23.97","","4.19","","","9.75"
"205","Drive through","Goodwin & Park (NW Far Side),8","9:04:54","9:04:54","9:01:32","9:01:32","0:03:22","0:03:22","24.02","4.15","4.24","","6.62","12.08"
"206","Drive through","Park & Romine (North Side),1","9:05:22","9:05:22","9:02:16","9:02:16","0:03:06","0:03:06","24.17","4.29","4.38","","18.94","18.94"
"207","Stop","Park & Wright (NE Corner),1","9:05:39","9:05:54","9:03:00","9:03:00","0:02:39","0:02:54","24.22","4.38","4.44","","11.72","11.72"
"208","Stop","University & Sixth (NW Far Side),8","9:06:31","9:07:05","9:03:50","9:03:50","0:02:41","0:03:15","24.38","4.54","4.59","","14.94","14.94"
"209","Drive through","University & Fourth (NE Corner),1","9:07:28","9:07:28","9:04:20","9:04:20","0:03:08","0:03:08","24.55","4.69","4.77","","27.14","27.14"
"210","Drive through","University & Second (NE Corner),1","9:07:52","9:07:52","9:05:00","9:05:00","0:02:52","0:02:52","24.75","4.87","4.97","","30.11","30.11"
"211","Stop","Illinois Terminal (Platform B),2","9:09:03","9:10:14","9:07:00","9:07:00","0:02:03","0:03:14","24.98","5.17","5.20","","11.72","11.72"
"212","Drive through","Walnut & Logan (NE Corner),1","9:11:22","9:11:22","9:07:39","9:07:39","0:03:43","0:03:43","25.13","5.30","5.35","","8.00","8.00"
"213","Stop without doors","","9:11:38","9:12:11","","","","","25.17","","5.38","","","7.41"
"214","Drive through","Walnut & University (SE Corner),2","9:12:23","9:12:23","9:07:58","9:07:58","0:04:25","0:04:25","25.21","5.37","5.42","","4.40","12.49"
"215","Stop without doors","","9:13:00","9:13:25","","","","","25.36","","5.57","","","14.51"
"216","Drive through","Main & Fremont (NE Corner),1","9:13:29","9:13:29","9:08:38","9:08:38","0:04:51","0:04:51","25.37","5.52","5.58","","8.75","10.07"
"217","Stop","Church & Neil (NW Far Side),8","9:13:46","9:14:08","9:08:57","9:08:57","0:04:49","0:05:11","25.41","5.61","5.63","","9.61","9.61"
"218","Stop","Church & State (NE Corner),1","9:14:51","9:15:38","9:09:33","9:09:33","0:05:18","0:06:05","25.54","5.74","5.75","","10.25","10.25"
"219","Drive through","Church & Prairie (NE Corner),1","9:15:52","9:15:52","9:09:52","9:09:52","0:06:00","0:06:00","25.64","5.83","5.86","","27.65","27.65"
"220","Drive through","Church & Elm (NE Corner),1","9:16:03","9:16:03","9:10:21","9:10:21","0:05:42","0:05:42","25.74","5.92","5.95","","31.12","31.12"
"221","Stop","Church & Lynn (NE Corner),1","9:16:18","9:16:35","9:10:40","9:10:40","0:05:38","0:05:55","25.80","6.01","6.01","","14.62","14.62"
"222","Drive through","Church & New (NE Corner),1","9:16:58","9:16:58","9:11:19","9:11:19","0:05:39","0:05:39","25.96","6.14","6.18","","25.19","25.19"
"223","Drive through","Church St. (North Side),2","9:17:09","9:17:09","9:11:38","9:11:38","0:05:31","0:05:31","26.05","6.23","6.26","","28.68","28.68"
"224","Drive through","Church & Prospect (NE Corner),1","9:17:21","9:17:21","9:11:57","9:11:57","0:05:24","0:05:24","26.11","6.30","6.33","","19.76","19.76"
"225","Stop without doors","","9:17:27","9:18:14","","","","","26.12","","6.33","","","2.61"
"226","Drive through","Church & Willis (NE Corner),1","9:18:37","9:18:37","9:12:36","9:12:36","0:06:01","0:06:01","26.28","6.46","6.50","","8.01","25.78"
"227","Drive through","Church & McKinley (NE Corner),1","9:18:52","9:18:52","9:13:15","9:13:15","0:05:37","0:05:37","26.40","6.58","6.62","","28.79","28.79"
"228","Stop","Church & James (NE Corner),1","9:19:10","9:19:22","9:13:54","9:13:54","0:05:16","0:05:28","26.49","6.71","6.71","","18.27","18.27"
"229","Drive through","Church & Russell (NE Corner),1","9:19:41","9:19:41","9:14:32","9:14:32","0:05:09","0:05:09","26.63","6.83","6.84","","25.32","25.32"
"230","Drive through","Church & Garfield (NE Corner),1","9:19:54","9:19:54","9:15:01","9:15:01","0:04:53","0:04:53","26.73","6.93","6.95","","29.26","29.26"
"231","Stop","Church & Draper (NE Corner),1","9:20:06","9:20:16","9:15:30","9:15:30","0:04:36","0:04:46","26.78","6.99","6.99","","12.49","12.49"
"232","Drive through","Church & Fair (NE Corner),1","9:20:32","9:20:32","9:16:24","9:16:24","0:04:08","0:04:08","26.90","7.10","7.12","","29.09","29.09"
"233","Drive through","Church & Victor (NE Corner),1","9:20:49","9:20:49","9:17:13","9:17:13","0:03:36","0:03:36","27.04","7.23","7.26","","29.48","29.48"
"234","Drive through","Church & Mattis (NE Corner),1","9:21:02","9:21:02","9:17:42","9:17:42","0:03:20","0:03:20","27.13","7.32","7.34","","22.55","22.55"
"235","Stop without doors","","9:21:40","9:22:41","","","","","27.37","","7.59","","","23.49"
"236","Drive through","Country Fair Dr. & Park (NW Corner),4","9:23:04","9:23:04","9:19:18","9:19:18","0:03:46","0:03:46","27.49","7.66","7.71","","10.90","18.97"
"237","Stop","Social Security (West Side),1","9:23:20","9:23:43","9:20:16","9:20:16","0:03:04","0:03:27","27.56","7.78","7.77","","14.13","14.13"
"238","Stop","Country Fair Dr at Gramercy (West Side),1","9:24:02","9:24:16","9:20:44","9:20:44","0:03:18","0:03:32","27.65","7.84","7.86","","16.84","16.84"
"239","Drive through","Springfield & Country Fair Dr. (SE Far),6","9:24:52","9:24:52","9:21:22","9:21:22","0:03:30","0:03:30","27.85","8.05","8.07","","20.57","20.57"
"240","Stop","Springfield at Round Barn (SW Corner),3","9:25:14","9:25:35","9:21:37","9:21:37","0:03:37","0:03:58","27.98","8.20","8.20","","21.26","21.26"
"241","Stop without doors","","9:25:57","9:26:10","","","","","28.07","","8.28","","","14.24"
"242","Drive through","Springfield & Mattis (SW Corner),3","9:26:13","9:26:13","9:22:22","9:22:22","0:03:51","0:03:51","28.07","8.29","8.29","","8.83","7.46"
"243","Drive through","Mattis & Round Barn (NW Corner),4","9:26:45","9:26:45","9:23:07","9:23:07","0:03:38","0:03:38","28.24","8.44","8.45","","18.53","18.53"
"244","Drive through","Round Barn Road (North Side),2","9:28:05","9:28:05","9:24:00","9:24:00","0:04:05","0:04:05","28.54","8.62","8.76","","13.57","13.57"
"245","Trip","Line ORANGE, Block 602","","9:28:05","","9:27:00","","","28.54","","0.00","Pattern: [@2.0.86175868@]7","","0.00"
"246","Drive through","Round Barn Road (North Side),2","9:28:05","9:28:05","9:27:00","9:27:00","0:01:05","0:01:05","28.54","0.00","0.00","","0.00",""
"247","Drive through","Round Barn & Country Fair Dr. (NE),1","9:28:09","9:28:09","9:27:20","9:27:20","0:00:49","0:00:49","28.56","0.15","0.03","","21.26","21.26"
"248","Stop without doors","","9:28:42","9:29:06","","","","","28.62","","0.09","","","6.44"
"249","Drive through","Springfield & Country Fair Dr. (SE),2","9:29:12","9:29:12","9:28:00","9:28:00","0:01:12","0:01:12","28.65","0.26","0.11","","4.62","13.05"
"250","Drive through","Country Fair Dr at Gramercy (East Side),2","9:29:36","9:29:36","9:28:25","9:28:25","0:01:11","0:01:11","28.81","0.41","0.27","","23.96","23.96"
"251","Stop","Social Security (East Side),2","9:29:49","9:29:54","9:28:50","9:28:50","0:00:59","0:01:04","28.86","0.49","0.32","","13.94","13.94"
"252","Stop without doors","","9:30:46","9:31:14","","","","","29.13","","0.60","","","19.36"
"253","Drive through","University & Victor (SW Corner),3","9:31:39","9:31:39","9:29:50","9:29:50","0:01:49","0:01:49","29.30","0.89","0.76","","15.13","23.27"
"254","Drive through","University & Fair (SW Corner),3","9:31:53","9:31:53","9:30:20","9:30:20","0:01:33","0:01:33","29.41","1.02","0.88","","29.72","29.72"
"255","Stop","University & Draper (SW Corner),3","9:32:09","9:32:14","9:31:05","9:31:05","0:01:04","0:01:09","29.49","1.14","0.95","","16.92","16.92"
"256","Drive through","University & Russell (SW Corner),3","9:32:38","9:32:38","9:31:20","9:31:20","0:01:18","0:01:18","29.66","1.29","1.13","","26.29","26.29"
"257","Drive through","University & James (SW Corner),3","9:32:52","9:32:52","9:31:40","9:31:40","0:01:12","0:01:12","29.79","1.42","1.25","","32.44","32.44"
"258","Drive through","University & McKinley (SW Corner),3","9:33:06","9:33:06","9:32:05","9:32:05","0:01:01","0:01:01","29.92","1.55","1.38","","33.40","33.40"
"259","Stop","University & Willis (SW Corner),3","9:33:25","9:33:41","9:32:35","9:32:35","0:00:50","0:01:06","30.02","1.67","1.48","","18.61","18.61"
"260","Drive through","University & Prospect (SW Corner),3","9:34:02","9:34:02","9:33:00","9:33:00","0:01:02","0:01:02","30.13","1.77","1.59","","19.07","19.07"
"261","Drive through","University & New (SW Corner),3","9:34:48","9:34:48","9:33:45","9:33:45","0:01:03","0:01:03","30.38","1.99","1.84","","19.41","19.41"
"262","Drive through","University & Lynn (SW Corner),3","9:35:04","9:35:04","9:34:35","9:34:35","0:00:29","0:00:29","30.49","2.12","1.96","","26.71","26.71"
"263","Drive through","University & Elm (SW Corner),3","9:35:14","9:35:14","9:35:25","9:35:25","-0:00:11","-0:00:11","30.58","2.21","2.04","","29.31","29.31"
"264","Stop without doors","","9:35:32","9:37:08","","","","","30.65","","2.12","","","15.42"
"265","Drive through","University & Prairie (SW Corner),3","9:37:12","9:37:12","9:35:55","9:35:55","0:01:17","0:01:17","30.66","2.30","2.13","","2.66","8.95"
"266","Stop without doors","","9:37:29","9:38:11","","","","","30.72","","2.18","","","11.85"
"267","Stop","University & Randolph (SW Corner),3","9:38:32","9:38:41","9:36:55","9:36:55","0:01:37","0:01:46","30.80","2.47","2.26","","6.13","13.75"
"268","Stop without doors","","9:39:01","9:39:43","","","","","30.89","","2.35","","","15.89"
"269","Drive through","University & Neil (SW Corner),3","9:39:48","9:39:48","9:37:40","9:37:40","0:02:08","0:02:08","30.91","2.56","2.37","","5.75","13.43"
"270","Stop","Illinois Terminal (Platform A),1","9:40:27","9:40:56","9:40:00","9:40:00","0:00:27","0:00:56","31.06","2.73","2.53","","14.69","14.69"
"271","Stop without doors","","9:42:15","9:42:47","","","","","31.35","","2.81","","","13.03"
"272","Stop","University & Second (SE Far Side),6","9:43:15","9:43:22","9:41:49","9:41:49","0:01:26","0:01:33","31.48","3.17","2.94","","10.66","16.14"
"273","Stop","University & Fourth (SW Corner),3","9:43:47","9:44:02","9:42:39","9:42:39","0:01:08","0:01:23","31.63","3.33","3.09","","22.11","22.11"
"274","Drive through","University & Sixth (SW Corner),3","9:44:23","9:44:23","9:43:29","9:43:29","0:00:54","0:00:54","31.81","3.49","3.27","","30.68","30.68"
"275","Stop without doors","","9:44:51","9:45:01","","","","","31.95","","3.41","","","17.74"
"276","Drive through","Park & Wright (SE Corner),2","9:45:09","9:45:09","9:44:09","9:44:09","0:01:00","0:01:00","31.97","3.65","3.44","","12.84","11.75"
"277","Drive through","Park & Romine (SW Corner),3","9:45:28","9:45:28","9:44:34","9:44:34","0:00:54","0:00:54","32.05","3.73","3.52","","15.43","15.43"
"278","Stop","Goodwin & Park (SW Corner),3","9:45:52","9:46:05","9:45:09","9:45:09","0:00:43","0:00:56","32.18","3.89","3.65","","19.58","19.58"
"279","Stop without doors","","9:46:19","9:46:58","","","","","32.24","","3.71","","","14.86"
"280","Drive through","University & Harvey (SE Far Side),6","9:47:23","9:47:23","9:45:39","9:45:39","0:01:44","0:01:44","32.40","4.08","3.86","","9.87","22.46"
"281","Drive through","Lincoln & Park (SE Corner),2","9:47:58","9:47:58","9:46:09","9:46:09","0:01:49","0:01:49","32.60","4.27","4.07","","20.90","20.90"
"282","Drive through","Church & Busey (SW Corner),3","9:48:25","9:48:25","9:46:39","9:46:39","0:01:46","0:01:46","32.76","4.47","4.22","","21.21","21.21"
"283","Drive through","Coler & Church (SW Corner),3","9:48:37","9:48:37","9:47:09","9:47:09","0:01:28","0:01:28","32.81","4.53","4.27","","14.55","14.55"
"284","Drive through","Church & Orchard (SW Corner),3","9:48:58","9:48:58","9:48:00","9:48:00","0:00:58","0:00:58","32.88","4.60","4.35","","12.68","12.68"
"285","Drive through","Park & Central (SW Corner),3","9:49:44","9:49:44","9:49:04","9:49:04","0:00:40","0:00:40","33.13","4.82","4.59","","19.07","19.07"
"286","Stop","Broadway & Park (SW Corner),3","9:50:12","9:50:22","9:50:08","9:50:08","0:00:04","0:00:14","33.26","5.00","4.72","","17.26","17.26"
"287","Stop without doors","","9:50:34","9:50:56","","","","","33.30","","4.77","","","12.31"
"288","Drive through","Broadway & University (SW Far Side),7","9:51:10","9:51:10","9:50:48","9:50:48","0:00:22","0:00:22","33.38","5.10","4.85","","9.05","20.46"
"289","Drive through","Save A Lot (West Side),1","9:51:34","9:51:34","9:51:18","9:51:18","0:00:16","0:00:16","33.50","5.21","4.96","","17.34","17.34"
"290","Stop without doors","","9:51:50","9:52:12","","","","","33.58","","5.04","","","18.46"
"291","Stop","Lincoln Square Garage East,1","9:52:31","9:54:27","9:53:00","9:53:00","-0:00:29","0:01:27","33.62","5.37","5.08","","7.81","7.89"
"292","Drive through","Vine & Water (SE Corner),2","9:56:02","9:56:02","9:54:10","9:54:10","0:01:52","0:01:52","34.06","5.81","5.52","","16.68","16.68"
"293","Stop without doors","","9:56:34","9:56:45","","","","","34.22","","5.68","","","17.90"
"294","Drive through","University & Vine (SE Corner),2","9:56:51","9:56:51","9:54:40","9:54:40","0:02:11","0:02:11","34.24","6.00","5.71","","13.29","13.05"
"295","Drive through","University & Maple (SW Corner),3","9:57:07","9:57:07","9:55:00","9:55:00","0:02:07","0:02:07","34.38","6.13","5.85","","31.88","31.88"
"296","Drive through","University & Sycamore (South Side),3","9:57:16","9:57:16","9:55:15","9:55:15","0:02:01","0:02:01","34.47","6.23","5.94","","36.04","36.04"
"297","Drive through","University & Hickory (South Side),3","9:57:33","9:57:33","9:55:45","9:55:45","0:01:48","0:01:48","34.65","6.40","6.12","","37.77","37.77"
"298","Stop","University & Cottage Grove (SW Corner),3","9:57:43","9:57:47","9:56:00","9:56:00","0:01:43","0:01:47","34.68","6.48","6.15","","11.64","11.64"
"299","Drive through","Ambucs Park (South Side),1","9:58:12","9:58:12","9:56:25","9:56:25","0:01:47","0:01:47","34.89","6.67","6.35","","29.26","29.26"
"300","Drive through","University & Lierman (NE Far Side),5","9:58:41","9:58:41","9:56:45","9:56:45","0:01:56","0:01:56","35.08","6.85","6.54","","23.38","23.38"
"301","Drive through","Butzow & Lierman (SE Corner),2","9:59:03","9:59:03","9:57:00","9:57:00","0:02:03","0:02:03","35.17","6.95","6.63","","14.95","14.95"
"302","Trip","Line ORANGE, Block 602","","9:59:04","","9:58:00","","","35.17","","0.00","Pattern: [@2.0.86175868@]53","","0.00"
"303","Drive through","Butzow & Lierman (SE Corner),2","9:59:04","9:59:04","9:58:00","9:58:00","0:01:04","0:01:04","35.17","0.00","0.00","","0.00",""
"304","Drive through","Butzow at Guardian West (NE Corner),1","9:59:32","9:59:32","9:58:30","9:58:30","0:01:02","0:01:02","35.36","0.18","0.20","","24.45","24.45"
"305","Drive through","Guardian Dr. & Butzow (SW Corner),3","9:59:58","9:59:58","9:59:15","9:59:15","0:00:43","0:00:43","35.48","0.32","0.32","","17.38","17.38"
"306","Stop without doors","","10:00:07","10:02:51","","","","","35.50","","0.34","","","6.22"
"307","Stop","U.S. 150 & University (NW Corner),4","10:03:05","10:03:27","9:59:45","9:59:45","0:03:20","0:03:42","35.51","0.38","0.35","","0.60","4.00"
"308","Stop without doors","","10:03:33","10:03:41","","","","","35.52","","0.36","","","4.48"
"309","Drive through","University & Lierman (NE Corner),1","10:04:21","10:04:21","10:00:45","10:00:45","0:03:36","0:03:36","35.84","0.71","0.68","","21.84","28.81"
"310","Drive through","Ambucs Park (North Side),2","10:04:35","10:04:35","10:01:15","10:01:15","0:03:20","0:03:20","35.98","0.86","0.82","","37.07","37.07"
"311","Drive through","University & Cottage Grove (NE Corner),1","10:04:55","10:04:55","10:02:00","10:02:00","0:02:55","0:02:55","36.19","1.06","1.03","","36.36","36.36"
"312","Trip","Line ORANGEHOPPER, Block 602","","10:04:55","","10:02:00","","","36.19","","0.00","Pattern: 6WIT->CF HOPPER","","0.00"
"313","Drive through","University & Cottage Grove (NE Corner),1","10:04:55","10:04:55","10:02:00","10:02:00","0:02:55","0:02:55","36.19","0.00","0.00","","0.00",""
"314","Stop","University & Hickory (NE Corner),1","10:05:08","10:05:29","10:02:15","10:02:15","0:02:53","0:03:14","36.23","0.08","0.05","","12.74","12.74"
"315","Drive through","University & Sycamore (NE Corner),1","10:05:52","10:05:52","10:02:45","10:02:45","0:03:07","0:03:07","36.42","0.25","0.24","","30.06","30.06"
"316","Drive through","University & Maple (NE Corner),1","10:06:03","10:06:03","10:03:00","10:03:00","0:03:03","0:03:03","36.52","0.35","0.34","","31.32","31.32"
"317","Stop without doors","","10:06:23","10:06:39","","","","","36.63","","0.44","","","18.91"
"318","Drive through","University & Vine (SW Far Side),7","10:06:58","10:06:58","10:03:50","10:03:50","0:03:08","0:03:08","36.73","0.55","0.55","","13.63","19.55"
"319","Stop","Vine & Water (NW Corner),4","10:07:17","10:07:29","10:04:30","10:04:30","0:02:47","0:02:59","36.83","0.68","0.65","","18.61","18.61"
"320","Drive through","Main & Vine (NW Corner),4","10:07:56","10:07:56","10:04:45","10:04:45","0:03:11","0:03:11","36.91","0.75","0.73","","11.60","11.60"
"321","Stop","Lincoln Square Courthouse,2","10:09:00","10:10:31","10:06:00","10:10:00","0:03:00","0:00:31","37.08","0.97","0.89","","9.13","9.13"
"322","Stop without doors","","10:11:10","10:12:04","","","","","37.24","","1.06","","","15.32"
"323","Stop","Save A Lot (East Side),2","10:12:12","10:12:24","10:10:24","10:10:24","0:01:48","0:02:00","37.25","1.14","1.07","","6.27","4.48"
"324","Drive through","Broadway & University (SE Corner),2","10:12:50","10:12:50","10:10:42","10:10:42","0:02:08","0:02:08","37.36","1.23","1.18","","14.89","14.89"
"325","Drive through","Broadway & Park (NW Far Side),8","10:13:15","10:13:15","10:11:00","10:11:00","0:02:15","0:02:15","37.49","1.36","1.31","","18.62","18.62"
"326","Drive through","Park & Central (NE Corner),1","10:13:34","10:13:34","10:11:39","10:11:39","0:01:55","0:01:55","37.64","1.50","1.46","","28.85","28.85"
"327","Stop","Church & Orchard (NE Corner),1","10:14:18","10:15:36","10:12:21","10:12:21","0:01:57","0:03:15","37.83","1.72","1.64","","15.15","15.15"
"328","Drive through","Coler & Church (NE Corner),1","10:16:13","10:16:13","10:12:47","10:12:47","0:03:26","0:03:26","37.92","1.80","1.74","","9.07","9.07"
"329","Drive through","Church & Busey (NE Corner),1","10:16:24","10:16:24","10:13:08","10:13:08","0:03:16","0:03:16","37.99","1.86","1.80","","21.97","21.97"
"330","Stop without doors","","10:16:46","10:17:24","","","","","38.08","","1.90","","","15.87"
"331","Drive through","Lincoln & Park (West Side),4","10:17:52","10:17:52","10:13:48","10:13:48","0:04:04","0:04:04","38.19","2.05","2.01","","8.24","13.43"
"332","Stop without doors","","10:17:55","10:18:08","","","","","38.19","","2.01","","","0.75"
"333","Drive through","Campus Circle (North Side),2","10:18:38","10:18:38","10:14:36","10:14:36","0:04:02","0:04:02","38.34","2.24","2.16","","12.26","18.72"
"334","Drive through","University & Goodwin (NE Corner),1","10:19:04","10:19:04","10:15:27","10:15:27","0:03:37","0:03:37","38.46","2.36","2.27","","15.41","15.41"
"335","Drive through","Goodwin & Park (NW Far Side),8","10:19:23","10:19:23","10:16:18","10:16:18","0:03:05","0:03:05","38.54","2.45","2.36","","16.49","16.49"
"336","Drive through","Park & Romine (North Side),1","10:19:50","10:19:50","10:17:09","10:17:09","0:02:41","0:02:41","38.69","2.59","2.50","","19.06","19.06"
"337","Drive through","Park & Wright (NE Corner),1","10:20:13","10:20:13","10:18:00","10:18:00","0:02:13","0:02:13","38.77","2.68","2.58","","12.75","12.75"
"338","Drive through","University & Sixth (NW Far Side),8","10:20:47","10:20:47","10:18:00","10:18:00","0:02:47","0:02:47","38.94","2.84","2.75","","17.97","17.97"
"339","Drive through","University & Fourth (NE Corner),1","10:21:06","10:21:06","10:19:40","10:19:40","0:01:26","0:01:26","39.09","2.99","2.91","","29.91","29.91"
"340","Stop","University & Second (NE Corner),1","10:21:28","10:21:47","10:20:30","10:20:30","0:00:58","0:01:17","39.22","3.18","3.04","","20.54","20.54"
"341","Stop without doors","","10:22:10","10:22:17","","","","","39.32","","3.14","","","15.66"
"342","Stop","Illinois Terminal (Platform A),1","10:23:24","10:23:24","10:22:00","10:22:00","0:01:24","0:01:24","39.49","3.45","3.31","","10.08","9.22"
"343","Trip","Line ORANGEHOPPER, Block 602","","10:25:52","","10:25:00","","","39.49","","0.00","Pattern: [@15.0.68513410@]21","","0.00"
"344","Stop","Illinois Terminal (Platform A),1","10:25:52","10:25:52","10:25:00","10:25:00","0:00:52","0:00:52","39.49","0.00","0.00","","0.00",""
"345","Stop without doors","","10:26:51","10:27:05","","","","","39.64","","0.16","","","9.29"
"346","Stop without doors","","10:27:38","10:28:06","","","","","39.80","","0.31","","","17.15"
"347","Drive through","University & Second (SE Far Side),6","10:28:32","10:28:32","10:26:24","10:26:24","0:02:08","0:02:08","39.96","0.44","0.47","","10.52","21.86"
"348","Stop without doors","","10:28:53","10:29:02","","","","","40.06","","0.57","","","17.58"
"349","Drive through","University & Fourth (SW Corner),3","10:29:14","10:29:14","10:27:08","10:27:08","0:02:06","0:02:06","40.12","0.60","0.63","","13.43","16.22"
"350","Drive through","University & Sixth (SW Corner),3","10:29:33","10:29:33","10:27:52","10:27:52","0:01:41","0:01:41","40.27","0.76","0.79","","30.14","30.14"
"351","Stop without doors","","10:29:46","10:30:18","","","","","40.32","","0.83","","","12.74"
"352","Drive through","Park & Wright (SE Corner),2","10:30:45","10:30:45","10:28:36","10:28:36","0:02:09","0:02:09","40.43","0.92","0.94","","7.71","14.42"
"353","Stop","Park & Romine (SW Corner),3","10:30:59","10:31:09","10:29:20","10:29:20","0:01:39","0:01:49","40.47","1.00","0.98","","10.07","10.07"
"354","Drive through","Goodwin & Park (SW Corner),3","10:31:43","10:31:43","10:30:04","10:30:04","0:01:39","0:01:39","40.64","1.16","1.16","","18.56","18.56"
"355","Stop without doors","","10:32:00","10:32:14","","","","","40.69","","1.20","","","9.61"
"356","Drive through","University & Harvey (SE Far Side),6","10:32:41","10:32:41","10:30:48","10:30:48","0:01:53","0:01:53","40.84","1.35","1.36","","12.39","20.55"
"357","Stop without doors","","10:32:59","10:33:28","","","","","40.93","","1.44","","","17.40"
"358","Drive through","Lincoln & Park (SE Corner),2","10:33:49","10:33:49","10:31:32","10:31:32","0:02:17","0:02:17","41.04","1.54","1.55","","10.30","18.43"
"359","Drive through","Church & Busey (SW Corner),3","10:34:18","10:34:18","10:32:04","10:32:04","0:02:14","0:02:14","41.20","1.74","1.72","","20.75","20.75"
"360","Drive through","Coler & Church (SW Corner),3","10:34:32","10:34:32","10:32:26","10:32:26","0:02:06","0:02:06","41.25","1.80","1.76","","11.83","11.83"
"361","Drive through","Church & Orchard (SW Corner),3","10:34:54","10:34:54","10:33:00","10:33:00","0:01:54","0:01:54","41.32","1.87","1.84","","11.90","11.90"
"362","Drive through","Park & Central (SW Corner),3","10:35:45","10:35:45","10:33:40","10:33:40","0:02:05","0:02:05","41.57","2.09","2.08","","17.15","17.15"
"363","Drive through","Broadway & Park (SW Corner),3","10:36:19","10:36:19","10:34:20","10:34:20","0:01:59","0:01:59","41.73","2.27","2.25","","17.57","17.57"
"364","Stop without doors","","10:36:28","10:37:35","","","","","41.74","","2.26","","","4.98"
"365","Drive through","Broadway & University (SW Far Side),7","10:37:53","10:37:53","10:35:00","10:35:00","0:02:53","0:02:53","41.83","2.37","2.34","","3.76","17.15"
"366","Stop with doors","","10:38:03","10:38:05","","","","","41.86","","2.37","","","10.07"
"367","Drive through","Save A Lot (West Side),1","10:38:23","10:38:23","10:35:30","10:35:30","0:02:53","0:02:53","41.94","2.48","2.46","","13.58","17.03"
"368","Stop","Lincoln Square Garage East,1","10:38:52","10:39:29","10:38:00","10:38:00","0:00:52","0:01:29","42.06","2.64","2.58","","14.81","14.81"
"369","Stop without doors","","10:40:28","10:40:56","","","","","42.27","","2.79","","","12.86"
"370","Drive through","Vine & Water (SE Corner),2","10:41:50","10:41:50","10:40:15","10:40:15","0:01:35","0:01:35","42.50","3.08","3.01","","11.09","14.92"
"371","Drive through","University & Vine (SE Corner),2","10:42:24","10:42:24","10:41:15","10:41:15","0:01:09","0:01:09","42.68","3.27","3.20","","19.81","19.81"
"372","Drive through","University & Maple (SW Corner),3","10:42:41","10:42:41","10:41:40","10:41:40","0:01:01","0:01:01","42.81","3.40","3.33","","27.64","27.64"
"373","Drive through","University & Sycamore (South Side),3","10:42:51","10:42:51","10:42:00","10:42:00","0:00:51","0:00:51","42.92","3.50","3.43","","36.47","36.47"
