"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"188","Stop","Illinois Terminal (Platform C),5","9:41:11","9:41:11","9:40:00","9:40:00","0:01:11","0:01:11","29.10","0.00","0.00","","0.00",""
"189","Stop","Logan & First (SW Corner),3","9:41:57","9:42:09","9:41:30","9:41:30","0:00:27","0:00:39","29.31","0.26","0.22","","16.44","16.44"
"190","Stop","White & Second (SE Far Side),3","9:42:37","9:43:06","9:42:00","9:42:00","0:00:37","0:01:06","29.43","0.37","0.34","","15.58","15.58"
"191","Stop","White Street Mid-Block (South Side),1","9:43:54","9:44:18","9:44:00","9:44:00","-0:00:06","0:00:18","29.61","0.57","0.52","","14.08","14.08"
"192","Stop","Wright & Stoughton (NW Corner),4","9:45:23","9:45:36","9:45:30","9:45:30","-0:00:07","0:00:06","29.87","0.84","0.78","","14.18","14.18"
"193","Stop without doors","","9:45:50","9:46:12","","","","","29.91","","0.82","","","9.43"
"194","Stop","Wright & Healey (NW Corner),4","9:46:55","9:47:08","9:46:00","9:46:00","0:00:55","0:01:08","30.01","0.98","0.92","","6.29","8.48"
"195","Stop without doors","","9:47:29","9:47:40","","","","","30.07","","0.98","","","11.08"
"196","Stop","Transit Plaza (SW Platform),3","9:48:50","9:49:41","9:47:00","9:47:00","0:01:50","0:02:41","30.24","1.22","1.15","","8.21","8.63"
"197","Stop","Wright & Chalmers (NW Corner),4","9:50:08","9:50:44","9:47:30","9:47:30","0:02:38","0:03:14","30.32","1.30","1.23","","10.53","10.53"
"198","Stop without doors","","9:51:46","9:51:54","","","","","30.47","","1.38","","","8.66"
"199","Drive through","Sixth & Armory (NW Corner),4","9:52:08","9:52:08","9:48:30","9:48:30","0:03:38","0:03:38","30.52","1.48","1.43","","8.50","12.63"
"200","Stop","Sixth & Gregory (NW Corner),4","9:52:25","9:52:38","9:49:30","9:49:30","0:02:55","0:03:08","30.56","1.57","1.47","","9.22","9.22"
"201","Stop without doors","","9:52:45","9:53:23","","","","","30.57","","1.48","","","4.80"
"202","Stop without doors","","9:54:23","9:54:34","","","","","30.72","","1.63","","","8.84"
"203","Stop with doors","","9:55:16","9:55:22","","","","","30.82","","1.73","","","8.53"
"204","Drive through","Gregory at Ikenberry Commons (North),2","9:55:28","9:55:28","9:50:30","9:50:30","0:04:58","0:04:58","30.83","1.82","1.74","","5.76","9.33"
"205","Stop","First & Gregory (NE Corner),1","9:56:04","9:56:18","9:51:00","9:51:00","0:05:04","0:05:18","31.00","2.01","1.91","","17.22","17.22"
"206","Drive through","First & Stadium (NW Corner),4","9:56:50","9:56:50","9:52:00","9:52:00","0:04:50","0:04:50","31.11","2.10","2.02","","12.03","12.03"
"207","Stop without doors","","9:57:53","9:58:21","","","","","31.41","","2.32","","","17.08"
"208","Drive through","Kirby & Oak (SW Far Side),7","9:59:06","9:59:06","9:53:12","9:53:12","0:05:54","0:05:54","31.65","2.61","2.56","","14.28","19.24"
"209","Stop","Lot E-14 (South Shelter),1","9:59:38","9:59:51","9:54:00","9:54:00","0:05:38","0:05:51","31.78","2.79","2.69","","14.13","14.13"
"210","Drive through","First & St. Mary's (NW Corner),4","10:00:46","10:00:46","9:54:54","9:54:54","0:05:52","0:05:52","31.97","2.96","2.88","","12.78","12.78"
"211","Drive through","St. Mary's & Oak (NE Corner),1","10:01:22","10:01:22","9:55:21","9:55:21","0:06:01","0:06:01","32.13","3.11","3.04","","15.48","15.48"
"212","Drive through","St. Mary's & Griffith (NE Corner),1","10:01:37","10:01:37","9:55:48","9:55:48","0:05:49","0:05:49","32.23","3.21","3.14","","24.01","24.01"
"213","Stop without doors","","10:01:56","10:03:14","","","","","32.28","","3.19","","","10.37"
"214","Stop","Fox & State (NE Corner),1","10:03:39","10:03:57","9:57:22","9:57:22","0:06:17","0:06:35","32.36","3.39","3.27","","3.93","11.28"
"215","Drive through","Fox at Rosecrance (West Side),1","10:04:28","10:04:28","9:58:09","9:58:09","0:06:19","0:06:19","32.57","3.58","3.48","","25.04","25.04"
"216","Drive through","Fox at SURS (West Side),1","10:04:45","10:04:45","9:58:56","9:58:56","0:05:49","0:05:49","32.69","3.69","3.60","","25.14","25.14"
"217","Stop","Fox & Devonshire (NW Corner),4","10:05:13","10:05:22","9:59:43","9:59:43","0:05:30","0:05:39","32.82","3.86","3.73","","16.62","16.62"
"218","Drive through","Fox at Christie Clinic (NW Corner),4","10:05:41","10:05:41","9:59:58","9:59:58","0:05:43","0:05:43","32.94","3.96","3.85","","22.14","22.14"
"219","Stop","Fox & Knollwood (NW Corner),4","10:06:09","10:06:19","10:00:30","10:00:30","0:05:39","0:05:49","33.07","4.11","3.98","","16.78","16.78"
"220","Stop","Fox & Windsor (NW Corner),4","10:06:52","10:07:47","10:01:00","10:01:00","0:05:52","0:06:47","33.26","4.30","4.17","","21.02","21.02"
"221","Stop","Lyndhurst & Bedford (NW Corner),4","10:08:08","10:08:33","10:01:18","10:01:18","0:06:50","0:07:15","33.36","4.40","4.27","","16.20","16.20"
"222","Drive through","Lyndhurst & Park Ln (NW Corner),4","10:09:06","10:09:06","10:01:36","10:01:36","0:07:30","0:07:30","33.51","4.53","4.42","","16.34","16.34"
"223","Drive through","Lyndhurst & Old Maple Lane (NW Corner),4","10:09:37","10:09:37","10:02:12","10:02:12","0:07:25","0:07:25","33.63","4.65","4.54","","14.08","14.08"
"224","Drive through","Lyndhurst & Arbours Drive (NW Corner),4","10:10:13","10:10:13","10:02:30","10:02:30","0:07:43","0:07:43","33.79","4.80","4.70","","16.28","16.28"
"225","Drive through","Lyndhurst & Evergreen Circle (NW Corner),4","10:10:29","10:10:29","10:03:06","10:03:06","0:07:23","0:07:23","33.88","4.92","4.79","","19.44","19.44"
"226","Stop","Lyndhurst & Burwash (NW Corner),4","10:10:46","10:10:56","10:03:24","10:03:24","0:07:22","0:07:32","33.93","4.99","4.84","","11.19","11.19"
"227","Stop","Burwash & Woodfield (SW Corner),3","10:11:17","10:11:29","10:03:42","10:03:42","0:07:35","0:07:47","34.00","5.08","4.91","","11.19","11.19"
"228","Stop","Neil & Burwash (SW Corner),3","10:11:54","10:12:12","10:04:12","10:04:12","0:07:42","0:08:00","34.08","5.15","4.99","","12.53","12.53"
"229","Drive through","Curtis Rd. at Winfield Village,1","10:13:50","10:13:50","10:06:40","10:06:40","0:07:10","0:07:10","34.69","5.69","5.60","","22.44","22.44"
"230","Stop","Parkview (South Side),1","10:14:46","10:15:04","10:07:20","10:07:20","0:07:26","0:07:44","34.87","5.94","5.78","","11.15","11.15"
"231","Stop","First & Lake Park North (NW Corner),4","10:17:55","10:17:55","10:10:00","10:10:00","0:07:55","0:07:55","35.62","6.95","6.53","","15.81","15.81"
"232","Drive through","First & Lake Park South (NW Corner),4","10:18:17","10:18:17","10:10:30","10:10:30","0:07:47","0:07:47","35.85","7.17","6.76","","38.03","38.03"
"233","Drive through","Church & Denton (NE Corner),1","10:19:59","10:19:59","10:11:30","10:11:30","0:08:29","0:08:29","36.64","7.95","7.55","","27.79","27.79"
"234","Drive through","Colbert Park (North Side),2","10:20:36","10:20:36","10:12:00","10:12:00","0:08:36","0:08:36","36.94","8.25","7.85","","29.21","29.21"
"235","Stop","Savoy Walmart (Dunlap Avenue),1","10:22:55","10:22:55","10:15:00","10:15:00","0:07:55","0:07:55","37.67","9.07","8.58","","18.98","18.98"
"236","Trip","Line YELLOW, Block 17","","10:24:40","","10:15:00","","","37.67","","0.00","Pattern: YELLOW 6","","0.00"
"237","Stop","Savoy Walmart (Dunlap Avenue),1","10:24:40","10:24:40","10:15:00","10:15:00","0:09:40","0:09:40","37.67","0.00","0.00","","0.00",""
"238","Stop without doors","","10:26:35","10:27:13","","","","","38.44","","0.78","","","24.24"
"239","Drive through","Colbert Park (South Side),1","10:27:47","10:27:47","10:17:30","10:17:30","0:10:17","0:10:17","38.61","0.89","0.94","","18.02","17.11"
"240","Drive through","Church & Denton (SE Far Side),6","10:28:19","10:28:19","10:18:30","10:18:30","0:09:49","0:09:49","38.92","1.20","1.26","","35.38","35.38"
"241","Drive through","First & Lake Park South (East Side),2","10:29:49","10:29:49","10:20:30","10:20:30","0:09:19","0:09:19","39.69","1.97","2.02","","30.63","30.63"
"242","Drive through","First & Lake Park North (East Side),2","10:30:09","10:30:09","10:21:00","10:21:00","0:09:09","0:09:09","39.90","2.19","2.23","","38.48","38.48"
"243","Drive through","The Place at 117 (East Side),2","10:30:54","10:30:54","10:22:00","10:22:00","0:08:54","0:08:54","40.06","2.39","2.40","","13.13","13.13"
"244","Drive through","Parkview (North Side),2","10:33:09","10:33:09","10:23:31","10:23:31","0:09:38","0:09:38","40.46","2.78","2.80","","10.68","10.68"
"245","Stop","Winfield Village Lot B,1","10:34:41","10:34:54","10:24:52","10:24:52","0:09:49","0:10:02","40.69","3.09","3.03","","9.05","9.05"
"246","Stop","Winfield Village Lot G,2","10:36:07","10:36:23","10:25:43","10:25:43","0:10:24","0:10:40","40.87","3.27","3.21","","8.68","8.68"
"247","Drive through","Winfield Village Lot M,2","10:37:46","10:37:46","10:26:54","10:26:54","0:10:52","0:10:52","41.09","3.46","3.42","","9.33","9.33"
"248","Stop with doors","","10:38:08","10:38:11","","","","","41.12","","3.45","","","5.29"
"249","Stop without doors","","10:38:47","10:39:00","","","","","41.23","","3.57","","","11.31"
"250","Stop","Woodfield & Curtis (NE Far Side),5","10:39:45","10:40:07","10:29:19","10:29:19","0:10:26","0:10:48","41.36","3.77","3.69","","8.28","10.25"
"251","Stop","Woodfield & Arbor Town (SE Corner),2","10:40:35","10:40:41","10:30:19","10:30:19","0:10:16","0:10:22","41.49","3.91","3.82","","16.70","16.70"
"252","Stop without doors","","10:41:05","10:41:31","","","","","41.54","","3.88","","","8.30"
"253","Drive through","Burwash & Woodfield (NE Corner),1","10:42:15","10:42:15","10:31:21","10:31:21","0:10:54","0:10:54","41.81","4.21","4.15","","12.36","21.87"
"254","Stop","Lyndhurst & Burwash (NE Corner),1","10:42:30","10:42:44","10:31:52","10:31:52","0:10:38","0:10:52","41.87","4.29","4.20","","13.58","13.58"
"255","Drive through","Lyndhurst & Lyndhurst Village Ct. (SE),2","10:42:59","10:42:59","10:32:23","10:32:23","0:10:36","0:10:36","41.96","4.37","4.29","","22.08","22.08"
"256","Drive through","Lyndhurst & Arbours Drive (East side),2","10:43:28","10:43:28","10:32:54","10:32:54","0:10:34","0:10:34","42.09","4.49","4.42","","15.82","15.82"
"257","Drive through","Lyndhurst & Old Maple Lane (SE Corner),2","10:43:58","10:43:58","10:33:45","10:33:45","0:10:13","0:10:13","42.24","4.63","4.57","","17.90","17.90"
"258","Drive through","Lyndhurst & Park Ln (SE Corner),2","10:44:24","10:44:24","10:34:47","10:34:47","0:09:37","0:09:37","42.35","4.75","4.68","","15.49","15.49"
"259","Drive through","Lyndhurst & Bedford (SE Corner),2","10:44:45","10:44:45","10:35:28","10:35:28","0:09:17","0:09:17","42.49","4.89","4.82","","23.65","23.65"
"260","Stop","Fox & Windsor (SE Corner),2","10:45:00","10:45:08","10:36:00","10:36:00","0:09:00","0:09:08","42.53","4.97","4.86","","10.44","10.44"
"261","Drive through","Fox & Windsor (NE Far Side),5","10:45:19","10:45:19","10:36:15","10:36:15","0:09:04","0:09:04","42.59","5.02","4.93","","19.93","19.93"
"262","Stop","Fox & Knollwood (SE Corner),2","10:45:43","10:46:18","10:36:35","10:36:35","0:09:08","0:09:43","42.72","5.17","5.05","","19.39","19.39"
"263","Drive through","Fox at Christie Clinic (SE Corner),2","10:46:43","10:46:43","10:36:50","10:36:50","0:09:53","0:09:53","42.91","5.34","5.25","","27.83","27.83"
"264","Drive through","Fox & Devonshire (SE Corner),2","10:47:04","10:47:04","10:37:00","10:37:00","0:10:04","0:10:04","42.99","5.42","5.33","","14.07","14.07"
"265","Drive through","Fox at Remax (East Side),2","10:47:13","10:47:13","10:37:15","10:37:15","0:09:58","0:09:58","43.05","5.47","5.38","","20.88","20.88"
"266","Drive through","Fox at SURS (East Side),2","10:47:31","10:47:31","10:37:50","10:37:50","0:09:41","0:09:41","43.17","5.59","5.51","","25.23","25.23"
"267","Drive through","Fox at Rosecrance (East Side),2","10:47:51","10:47:51","10:38:25","10:38:25","0:09:26","0:09:26","43.32","5.74","5.65","","26.29","26.29"
"268","Drive through","Fox & State (South Side),3","10:48:12","10:48:12","10:39:00","10:39:00","0:09:12","0:09:12","43.47","5.89","5.81","","26.53","26.53"
"269","Stop without doors","","10:48:25","10:49:04","","","","","43.50","","5.84","","","8.26"
"270","Drive through","St. Mary's & Griffith (SW Corner),3","10:49:27","10:49:27","10:39:50","10:39:50","0:09:37","0:09:37","43.64","6.07","5.97","","7.88","21.01"
"271","Drive through","St. Mary's & Oak (SW Corner),3","10:49:46","10:49:46","10:40:15","10:40:15","0:09:31","0:09:31","43.71","6.17","6.05","","14.25","14.25"
"272","Drive through","First & St. Mary's (NE Far Side),5","10:50:25","10:50:25","10:41:00","10:41:00","0:09:25","0:09:25","43.91","6.35","6.25","","18.59","18.59"
"273","Stop","Lot E-14 (North Shelter),2","10:51:01","10:51:01","10:42:00","10:42:00","0:09:01","0:09:01","44.04","6.51","6.38","","12.93","12.93"
"274","Trip","Line YELLOWHOPPER, Block 17","","10:51:10","","10:42:00","","","44.04","","0.00","Pattern: YELLOWHOPPER 23","","0.00"
"275","Stop","Lot E-14 (North Shelter),2","10:51:10","10:51:10","10:42:00","10:42:00","0:09:10","0:09:10","44.04","0.00","0.00","","0.00",""
"276","Stop without doors","","10:51:58","10:52:16","","","","","44.23","","0.19","","","13.80"
"277","Drive through","Kirby & Oak (SE Corner),2","10:52:27","10:52:27","10:42:20","10:42:20","0:10:07","0:10:07","44.26","0.20","0.22","","9.94","9.36"
"278","Stop","First & Stadium (SE Corner),2","10:54:11","10:54:28","10:43:30","10:43:30","0:10:41","0:10:58","44.70","0.68","0.66","","15.25","15.25"
"279","Stop","First & Gregory (SE Corner),2","10:54:53","10:55:11","10:43:50","10:43:50","0:11:03","0:11:21","44.79","0.76","0.75","","13.34","13.34"
"280","Stop","Gregory at Ikenberry Commons (South),1","10:55:53","10:56:26","10:45:00","10:46:00","0:10:53","0:10:26","45.00","0.98","0.96","","18.01","18.01"
"281","Stop without doors","","10:56:40","10:57:11","","","","","45.06","","1.02","","","14.38"
"282","Drive through","Fourth & Armory (SE Corner),2","10:58:10","10:58:10","10:48:00","10:48:00","0:10:10","0:10:10","45.17","1.13","1.13","","5.94","7.06"
"283","Stop without doors","","10:58:41","10:58:55","","","","","45.30","","1.26","","","15.09"
"284","Stop","Armory & Wright (South Side),3","10:59:19","11:00:01","10:50:00","10:50:00","0:09:19","0:10:01","45.38","1.37","1.34","","10.77","11.47"
"285","Stop","Transit Plaza (SE Platform),4","11:01:09","11:01:55","10:51:00","10:51:00","0:10:09","0:10:55","45.59","1.57","1.55","","11.09","11.09"
"286","Stop without doors","","11:02:34","11:02:47","","","","","45.70","","1.67","","","10.85"
"287","Stop","Wright & Healey (East Side),2","11:03:08","11:03:24","10:53:00","10:53:00","0:10:08","0:10:24","45.77","1.79","1.73","","8.92","10.87"
"288","Stop without doors","","11:03:51","11:04:04","","","","","45.87","","1.83","","","14.17"
"289","Stop","White & Wright (SE Corner),2","11:04:34","11:04:56","10:53:30","10:53:30","0:11:04","0:11:26","45.99","2.00","1.95","","11.45","13.95"
"290","Stop","White Street Mid-Block (North Side),2","11:05:43","11:06:04","10:55:30","10:55:30","0:10:13","0:10:34","46.21","2.20","2.17","","16.61","16.61"
"291","Stop without doors","","11:06:10","11:06:31","","","","","46.23","","2.19","","","11.94"
"292","Stop","White & Second (NE Corner),1","11:07:09","11:07:24","10:56:30","10:56:30","0:10:39","0:10:54","46.41","2.43","2.37","","11.29","17.43"
"293","Stop","White & First (NE Corner),1","11:07:44","11:07:55","10:57:30","10:57:30","0:10:14","0:10:25","46.50","2.51","2.46","","16.33","16.33"
"294","Stop","Illinois Terminal (Platform C),5","11:09:15","11:09:15","11:00:00","11:00:00","0:09:15","0:09:15","46.77","2.78","2.73","","11.89","11.89"
"295","Trip","Line YELLOWHOPPER, Block 17","","11:12:19","","11:00:00","","","46.77","","0.00","Pattern: YELLOWHOPPER 26","","0.00"
"296","Stop","Illinois Terminal (Platform C),5","11:12:19","11:12:19","11:00:00","11:00:00","0:12:19","0:12:19","46.77","0.00","0.00","","0.00",""
"297","Stop","Logan & First (SW Corner),3","11:13:38","11:13:45","11:02:00","11:02:00","0:11:38","0:11:45","47.01","0.26","0.25","","11.13","11.13"
"298","Stop without doors","","11:14:12","11:15:10","","","","","47.12","","0.36","","","14.75"
"299","Drive through","White & Second (SE Far Side),3","11:15:15","11:15:15","11:02:30","11:02:30","0:12:45","0:12:45","47.13","0.37","0.37","","4.88","8.06"
"300","Stop without doors","","11:15:49","11:16:12","","","","","47.28","","0.52","","","15.86"
"301","Drive through","First & Stadium (NW Corner),4","11:17:56","11:17:56","11:13:30","11:13:30","0:04:26","0:04:26","47.82","2.10","1.06","","15.43","18.70"
"302","Stop without doors","","11:18:58","11:19:20","","","","","48.11","","1.35","","","16.75"
"303","Stop","Lot E-14 (North Shelter),2","11:20:25","11:20:25","11:17:00","11:17:00","0:03:25","0:03:25","48.39","2.70","1.63","","13.67","15.35"
"304","Trip","Line YELLOWHOPPER, Block 17","","11:22:06","","11:22:00","","","48.39","","0.00","Pattern: YELLOWHOPPER 23","","0.00"
"305","Stop","Lot E-14 (North Shelter),2","11:22:06","11:22:06","11:22:00","11:22:00","0:00:06","0:00:06","48.39","0.00","0.00","","0.00",""
"306","Drive through","Kirby & Oak (SE Corner),2","11:23:11","11:23:11","11:22:20","11:22:20","0:00:51","0:00:51","48.60","0.20","0.22","","12.08","12.08"
"307","Drive through","First & Stadium (SE Corner),2","11:24:55","11:24:55","11:23:30","11:23:30","0:01:25","0:01:25","49.08","0.68","0.70","","16.35","16.35"
"308","Stop","First & Gregory (SE Corner),2","11:25:12","11:25:23","11:23:50","11:23:50","0:01:22","0:01:33","49.13","0.76","0.75","","11.19","11.19"
"309","Stop","Gregory at Ikenberry Commons (South),1","11:26:14","11:26:38","11:25:00","11:26:00","0:01:14","0:00:38","49.34","0.98","0.96","","14.96","14.96"
"310","Stop without doors","","11:26:54","11:27:51","","","","","49.40","","1.02","","","12.45"
"311","Drive through","Fourth & Armory (SE Corner),2","11:28:45","11:28:45","11:28:00","11:28:00","0:00:45","0:00:45","49.51","1.13","1.13","","4.76","7.50"
"312","Stop without doors","","11:29:16","11:29:36","","","","","49.64","","1.26","","","15.30"
"313","Stop","Armory & Wright (South Side),3","11:30:03","11:30:23","11:30:00","11:30:00","0:00:03","0:00:23","49.72","1.37","1.34","","9.67","10.36"
"314","Stop","Transit Plaza (SE Platform),4","11:31:34","11:31:52","11:31:00","11:31:00","0:00:34","0:00:52","49.93","1.57","1.55","","10.56","10.56"
"315","Stop","Wright & Healey (East Side),2","11:33:11","11:33:24","11:33:00","11:33:00","0:00:11","0:00:24","50.11","1.79","1.73","","8.24","8.24"
"316","Stop","White & Wright (SE Corner),2","11:34:37","11:34:50","11:33:30","11:33:30","0:01:07","0:01:20","50.33","2.00","1.95","","10.97","10.97"
"317","Stop","White Street Mid-Block (North Side),2","11:35:39","11:35:56","11:35:30","11:35:30","0:00:09","0:00:26","50.55","2.20","2.17","","15.98","15.98"
"318","Stop without doors","","11:36:03","11:36:11","","","","","50.57","","2.19","","","9.91"
"319","Stop","White & Second (NE Corner),1","11:36:52","11:37:05","11:36:30","11:36:30","0:00:22","0:00:35","50.75","2.43","2.37","","13.07","16.15"
"320","Drive through","White & First (NE Corner),1","11:37:34","11:37:34","11:37:30","11:37:30","0:00:04","0:00:04","50.85","2.51","2.47","","12.11","12.11"
"321","Stop","Illinois Terminal (Platform C),5","11:39:11","11:39:11","11:40:00","11:40:00","-0:00:49","-0:00:49","51.11","2.78","2.72","","9.55","9.55"
"322","Trip","Line YELLOWHOPPER, Block 17","","11:40:18","","11:40:00","","","51.11","","0.00","Pattern: YELLOWHOPPER 25","","0.00"
"323","Stop","Illinois Terminal (Platform C),5","11:40:18","11:40:18","11:40:00","11:40:00","0:00:18","0:00:18","51.11","0.00","0.00","","0.00",""
"324","Stop with doors","","11:40:43","11:40:45","","","","","51.16","","0.06","","","7.34"
"325","Stop","Logan & First (SW Corner),3","11:41:28","11:41:58","11:42:00","11:42:00","-0:00:32","-0:00:02","51.35","0.26","0.25","","12.50","16.08"
"326","Stop","White & Second (SE Far Side),3","11:42:25","11:42:46","11:42:30","11:42:30","-0:00:05","0:00:16","51.47","0.37","0.37","","15.91","15.91"
"327","Stop","White Street Mid-Block (South Side),1","11:43:27","11:44:03","11:44:30","11:44:30","-0:01:03","-0:00:27","51.66","0.57","0.56","","16.59","16.59"
"328","Stop without doors","","11:44:34","11:45:14","","","","","51.86","","0.75","","","23.10"
"329","Stop","Wright & Stoughton (NW Corner),4","11:45:37","11:46:16","11:46:00","11:46:00","-0:00:23","0:00:16","51.91","0.84","0.81","","9.83","9.05"
"330","Stop","Wright & Healey (NW Corner),4","11:47:00","11:47:20","11:46:30","11:46:30","0:00:30","0:00:50","52.05","0.98","0.95","","11.24","11.24"
"331","Stop without doors","","11:48:07","11:48:17","","","","","52.22","","1.12","","","12.95"
"332","Stop","Transit Plaza (SW Platform),3","11:48:43","11:49:38","11:48:00","11:48:00","0:00:43","0:01:38","52.29","1.22","1.19","","10.30","9.47"
"333","Stop","Wright & Chalmers (NW Corner),4","11:50:07","11:50:55","11:48:30","11:48:30","0:01:37","0:02:25","52.37","1.30","1.27","","10.34","10.34"
"334","Stop","Sixth & Armory (NW Corner),4","11:52:02","11:52:33","11:49:30","11:49:30","0:02:32","0:03:03","52.53","1.48","1.43","","8.72","8.72"
"335","Stop","Sixth & Gregory (NW Corner),4","11:52:55","11:53:58","11:50:00","11:50:00","0:02:55","0:03:58","52.62","1.57","1.52","","13.73","13.73"
"336","Stop","Gregory at Ikenberry Commons (North),2","11:54:59","11:55:27","11:51:30","11:51:30","0:03:29","0:03:57","52.86","1.82","1.76","","14.45","14.45"
"337","Stop","First & Gregory (NE Corner),1","11:56:04","11:56:19","11:52:30","11:52:30","0:03:34","0:03:49","53.05","2.01","1.95","","18.69","18.69"
"338","Stop","First & Stadium (NW Corner),4","11:56:43","11:57:02","11:53:15","11:53:15","0:03:28","0:03:47","53.14","2.10","2.04","","13.52","13.52"
"339","Stop without doors","","11:58:06","11:58:18","","","","","53.47","","2.37","","","18.14"
"340","Stop","Kirby & Oak (SW Far Side),7","11:59:09","11:59:19","11:55:15","11:55:15","0:03:54","0:04:04","53.65","2.61","2.55","","14.24","12.68"
"341","Stop","Lot E-14 (South Shelter),1","12:00:01","12:00:11","11:57:00","11:57:00","0:03:01","0:03:11","53.82","2.79","2.72","","15.08","15.08"
"342","Drive through","First & St. Mary's (NW Corner),4","12:01:12","12:01:12","11:58:25","11:58:25","0:02:47","0:02:47","54.02","2.96","2.92","","11.52","11.52"
"343","Drive through","First at iHotel,1","12:01:29","12:01:29","11:58:51","11:58:51","0:02:38","0:02:38","54.13","3.08","3.03","","24.74","24.74"
"344","Stop","First & Hazelwood (NW Corner),4","12:01:50","12:02:02","11:59:15","11:59:15","0:02:35","0:02:47","54.24","3.22","3.14","","18.11","18.11"
"345","Stop","U of I Credit Union (NW Far Side),8","12:03:01","12:03:14","12:00:00","12:00:00","0:03:01","0:03:14","54.51","3.50","3.41","","16.57","16.57"
"346","Stop","Oak & Gerty (NW Far Side),8","12:03:43","12:03:53","12:00:30","12:00:30","0:03:13","0:03:23","54.64","3.59","3.54","","15.82","15.82"
"347","Stop","Water Survey,2","12:05:07","12:05:07","12:01:00","12:01:00","0:04:07","0:04:07","54.85","3.83","3.75","","10.22","10.22"
"348","Trip","Line YELLOWHOPPER, Block 17","","12:08:01","","12:08:00","","","54.85","","0.00","Pattern: [@15.0.63189099@]29","","0.00"
"349","Stop","Water Survey,2","12:08:01","12:08:01","12:08:00","12:08:00","0:00:01","0:00:01","54.85","0.00","0.00","","0.00",""
"350","Stop with doors","","12:08:43","12:08:46","","","","","54.94","","0.10","","","8.21"
"351","Stop","Hazelwood & Oak (SE Corner),2","12:09:28","12:09:45","12:09:45","12:09:45","-0:00:17","0:00:00","55.16","0.60","0.32","","12.86","18.43"
"352","Drive through","Oak St. (East Side),2","12:10:20","12:10:20","12:10:30","12:10:30","-0:00:10","-0:00:10","55.36","0.78","0.52","","20.58","20.58"
"353","Drive through","St. Mary's & Oak (SE Corner),2","12:10:44","12:10:44","12:11:00","12:11:00","-0:00:16","-0:00:16","55.43","0.85","0.58","","10.16","10.16"
"354","Drive through","First & St. Mary's (NE Far Side),5","12:11:31","12:11:31","12:11:45","12:11:45","-0:00:14","-0:00:14","55.63","1.04","0.78","","15.28","15.28"
"355","Stop","Lot E-14 (North Shelter),2","12:12:03","12:12:19","12:12:00","12:12:00","0:00:03","0:00:19","55.75","1.20","0.90","","13.50","13.50"
"356","Stop without doors","","12:13:06","12:13:14","","","","","55.94","","1.09","","","14.66"
"357","Drive through","Kirby & Oak (SE Corner),2","12:13:24","12:13:24","12:12:20","12:12:20","0:01:04","0:01:04","55.96","1.39","1.12","","12.08","9.62"
"358","Stop","First & Stadium (SE Corner),2","12:14:56","12:15:04","12:13:30","12:13:30","0:01:26","0:01:34","56.40","1.87","1.55","","16.88","16.88"
"359","Drive through","First & Gregory (SE Corner),2","12:15:28","12:15:28","12:13:50","12:13:50","0:01:38","0:01:38","56.50","1.95","1.65","","15.29","15.29"
"360","Stop","Gregory at Ikenberry Commons (South),1","12:16:11","12:16:27","12:15:00","12:16:00","0:01:11","0:00:27","56.70","2.18","1.86","","16.96","16.96"
"361","Stop without doors","","12:16:42","12:17:09","","","","","56.76","","1.91","","","13.43"
"362","Drive through","Fourth & Armory (SE Corner),2","12:17:58","12:17:58","12:18:00","12:18:00","-0:00:02","-0:00:02","56.87","2.32","2.03","","6.72","8.36"
"363","Stop","Armory & Wright (South Side),3","12:18:44","12:19:14","12:20:00","12:20:00","-0:01:16","-0:00:46","57.06","2.56","2.22","","15.23","15.23"
"364","Stop","Transit Plaza (SE Platform),4","12:20:29","12:20:58","12:21:00","12:21:00","-0:00:31","-0:00:02","57.29","2.76","2.44","","10.68","10.68"
"365","Stop without doors","","12:21:40","12:22:15","","","","","57.40","","2.55","","","9.49"
"366","Stop","Wright & Healey (East Side),2","12:22:41","12:22:52","12:23:00","12:23:00","-0:00:19","-0:00:08","57.47","2.99","2.63","","6.39","9.98"
"367","Stop","White & Wright (SE Corner),2","12:23:57","12:24:06","12:23:30","12:23:30","0:00:27","0:00:36","57.69","3.19","2.85","","12.15","12.15"
"368","Stop","White Street Mid-Block (North Side),2","12:25:00","12:25:17","12:25:30","12:25:30","-0:00:30","-0:00:13","57.91","3.39","3.06","","14.50","14.50"
"369","Stop without doors","","12:25:24","12:25:40","","","","","57.93","","3.08","","","9.91"
"370","Stop","White & Second (NE Corner),1","12:26:20","12:26:31","12:26:30","12:26:30","-0:00:10","0:00:01","58.11","3.62","3.27","","11.65","16.61"
"371","Stop","White & First (NE Corner),1","12:26:53","12:27:00","12:27:30","12:27:30","-0:00:37","-0:00:30","58.20","3.70","3.36","","14.65","14.65"
"372","Stop","Illinois Terminal (Platform C),5","12:28:30","12:28:30","12:30:00","12:30:00","-0:01:30","-0:01:30","58.46","3.97","3.62","","10.59","10.59"
"373","Trip","Line YELLOWHOPPER, Block 17","","12:30:25","","12:30:00","","","58.46","","0.00","Pattern: YELLOWHOPPER 26","","0.00"
