"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"179","Stop","Florida & Vine (NE Corner),1","8:14:30","8:14:47","8:12:57","8:12:57","0:01:33","0:01:50","23.85","6.84","6.46","","15.66","15.66"
"180","Drive through","Florida & Broadway (NE Corner),1","8:15:34","8:15:34","8:13:33","8:13:33","0:02:01","0:02:01","24.01","6.98","6.62","","12.28","12.28"
"181","Stop","Florida & Race (NE Corner),1","8:15:55","8:16:04","8:14:09","8:14:09","0:01:46","0:01:55","24.11","7.11","6.72","","15.98","15.98"
"182","Stop without doors","","8:16:12","8:16:19","","","","","24.12","","6.73","","","5.32"
"183","Stop","Pennsylvania & Race (SE Corner),2","8:16:59","8:17:13","8:15:24","8:15:24","0:01:35","0:01:49","24.27","7.28","6.88","","10.62","13.54"
"184","Drive through","Penn & Carle (NE Corner),1","8:17:38","8:17:38","8:16:00","8:16:00","0:01:38","0:01:38","24.42","7.41","7.03","","21.30","21.30"
"185","Drive through","Penn & Orchard (NE Corner),1","8:17:54","8:17:54","8:16:36","8:16:36","0:01:18","0:01:18","24.53","7.53","7.14","","24.61","24.61"
"186","Stop","Lincoln & Pennsylvania (NE Corner),1","8:18:30","8:19:07","8:17:48","8:17:48","0:00:42","0:01:19","24.74","7.79","7.35","","21.32","21.32"
"187","Stop","LAR (East Side),2","8:19:54","8:20:30","8:18:24","8:18:24","0:01:30","0:02:06","24.98","8.03","7.59","","18.57","18.57"
"188","Stop without doors","","8:20:50","8:21:05","","","","","25.09","","7.70","","","20.03"
"189","Stop","Nevada & Lincoln (NW Far Side),8","8:21:21","8:21:37","8:19:00","8:19:00","0:02:21","0:02:37","25.12","8.18","7.73","","9.74","6.02"
"190","Stop","Nevada & Gregory Pl. (NE Corner),1","8:22:02","8:22:25","8:19:36","8:19:36","0:02:26","0:02:49","25.21","8.28","7.82","","12.89","12.89"
"191","Stop","Goodwin & Nevada (NE Corner),1","8:22:52","8:23:25","8:20:12","8:20:12","0:02:40","0:03:13","25.33","8.40","7.94","","15.66","15.66"
"192","Stop","Krannert Center (East Side Shelter),2","8:24:09","8:24:33","8:20:48","8:20:48","0:03:21","0:03:45","25.48","8.55","8.09","","12.71","12.71"
"193","Stop without doors","","8:25:56","8:26:18","","","","","25.62","","8.23","","","6.10"
"194","Stop","Green & Goodwin (NW Far Side),8","8:26:42","8:26:55","8:21:24","8:21:24","0:05:18","0:05:31","25.69","8.76","8.30","","5.76","9.88"
"195","Stop","Illini Union (North Side Shelter),2","8:27:30","8:27:50","8:22:00","8:22:00","0:05:30","0:05:50","25.85","8.91","8.46","","16.30","16.30"
"196","Stop without doors","","8:27:58","8:28:30","","","","","25.87","","8.48","","","11.19"
"197","Stop","Wright & Healey (East Side),2","8:28:51","8:29:00","8:23:29","8:23:29","0:05:22","0:05:31","25.92","9.07","8.53","","4.55","8.95"
"198","Stop without doors","","8:29:27","8:30:20","","","","","26.02","","8.63","","","12.85"
"199","Stop","White & Wright (SE Corner),2","8:30:52","8:31:10","8:24:22","8:24:22","0:06:30","0:06:48","26.14","9.27","8.75","","6.92","13.36"
"200","Stop","White Street Mid-Block (North Side),2","8:31:50","8:32:10","8:27:44","8:27:44","0:04:06","0:04:26","26.34","9.47","8.95","","18.57","18.57"
"201","Drive through","White & Second (NE Corner),1","8:32:43","8:32:43","8:29:20","8:29:20","0:03:23","0:03:23","26.59","9.70","9.20","","26.85","26.85"
"202","Stop without doors","","8:32:56","8:33:11","","","","","26.64","","9.25","","","12.57"
"203","Drive through","White & First (NE Corner),1","8:33:21","8:33:21","8:30:13","8:30:13","0:03:08","0:03:08","26.67","9.78","9.28","","7.19","10.97"
"204","Stop","Illinois Terminal (Platform B),2","8:34:22","8:35:12","8:32:00","8:32:00","0:02:22","0:03:12","26.86","10.03","9.47","","11.70","11.70"
"205","Stop without doors","","8:35:56","8:36:03","","","","","26.97","","9.58","","","8.49"
"206","Drive through","Walnut & Logan (NE Corner),1","8:36:20","8:36:20","8:32:24","8:32:24","0:03:56","0:03:56","27.00","10.15","9.61","","7.14","6.58"
"207","Stop without doors","","8:36:32","8:36:46","","","","","27.02","","9.63","","","6.72"
"208","Drive through","Walnut & University (SE Corner),2","8:37:00","8:37:00","8:32:48","8:32:48","0:04:12","0:04:12","27.06","10.23","9.67","","5.60","10.23"
"209","Drive through","Main & Walnut (SE Corner),2","8:37:35","8:37:35","8:33:36","8:33:36","0:03:59","0:03:59","27.17","10.33","9.78","","11.51","11.51"
"210","Drive through","Walnut & Washington (NW Far Side),8","8:38:02","8:38:02","8:34:00","8:34:00","0:04:02","0:04:02","27.32","10.52","9.93","","20.22","20.22"
"211","Drive through","Neil & Washington (NE Corner),1","8:38:26","8:38:26","8:34:48","8:34:48","0:03:38","0:03:38","27.41","10.61","10.02","","12.68","12.68"
"212","Drive through","Neil & Columbia (SE Corner),2","8:38:42","8:38:42","8:35:12","8:35:12","0:03:30","0:03:30","27.48","10.69","10.09","","16.50","16.50"
"213","Drive through","Neil & North (SE Corner),2","8:39:20","8:39:20","8:36:00","8:36:00","0:03:20","0:03:20","27.67","10.85","10.28","","17.31","17.31"
"214","Drive through","Neil & Eureka (SE Corner),2","8:39:33","8:39:33","8:36:24","8:36:24","0:03:09","0:03:09","27.76","10.95","10.37","","25.64","25.64"
"215","Drive through","Neil & Beardsley (SE Corner),2","8:39:40","8:39:40","8:36:48","8:36:48","0:02:52","0:02:52","27.81","11.03","10.42","","26.21","26.21"
"216","Stop","Bradley & Neil (SE Corner),2","8:39:52","8:40:11","8:37:12","8:37:12","0:02:40","0:02:59","27.85","11.10","10.46","","12.49","12.49"
"217","Drive through","Neil & Garwood (SE Corner),2","8:40:34","8:40:34","8:37:36","8:37:36","0:02:58","0:02:58","27.97","11.20","10.58","","18.39","18.39"
"218","Drive through","Neil & Bellefontaine (SE Corner),2","8:40:45","8:40:45","8:38:00","8:38:00","0:02:45","0:02:45","28.06","11.29","10.67","","28.88","28.88"
"219","Drive through","Neil & Edgebrook (SE Corner),2","8:41:00","8:41:00","8:38:24","8:38:24","0:02:36","0:02:36","28.18","11.40","10.79","","30.28","30.28"
"220","Stop with doors","","8:41:41","8:42:19","","","","","28.37","","10.98","","","16.26"
"221","Stop without doors","","8:42:42","8:43:06","","","","","28.52","","11.13","","","23.35"
"222","Stop","Neil & Anthony (SE Corner),2","8:44:11","8:44:27","8:39:12","8:39:12","0:04:59","0:05:15","28.80","11.79","11.41","","11.67","15.77"
"223","Drive through","Neil & Marketview (SE Corner),2","8:44:42","8:44:42","8:39:36","8:39:36","0:05:06","0:05:06","28.88","11.86","11.49","","19.09","19.09"
"224","Stop","Neil & Center Dr.,1","8:45:09","8:45:20","8:40:00","8:40:00","0:05:09","0:05:20","29.02","12.04","11.63","","19.23","19.23"
"225","Drive through","Market Place & Convenience Dr. (SW),3","8:45:52","8:45:52","8:40:24","8:40:24","0:05:28","0:05:28","29.19","12.21","11.80","","18.81","18.81"
"226","Drive through","Market Place Southeast (South Side),3","8:46:06","8:46:06","8:40:48","8:40:48","0:05:18","0:05:18","29.29","12.31","11.90","","25.73","25.73"
"227","Drive through","Market Place and Wilbur (SE Corner),2","8:46:16","8:46:16","8:41:02","8:41:02","0:05:14","0:05:14","29.35","12.38","11.96","","22.60","22.60"
"228","Drive through","Market Place North Entrance (East Side),2","8:46:51","8:46:51","8:41:36","8:41:36","0:05:15","0:05:15","29.55","12.57","12.16","","20.26","20.26"
"229","Stop","Market Place (NE Mall Entrance),1","8:47:20","8:47:42","8:42:00","8:42:00","0:05:20","0:05:42","29.67","12.72","12.28","","14.89","14.89"
"230","Drive through","Market Place North Entrance (East Side),2","8:48:43","8:48:43","8:42:40","8:42:40","0:06:03","0:06:03","29.94","12.96","12.55","","15.59","15.59"
"231","Drive through","Market & Mercury (SE Corner),2","8:49:43","8:49:43","8:44:00","8:44:00","0:05:43","0:05:43","30.33","13.68","12.94","","23.42","23.42"
"232","Stop","Mercury at FedEx (SW),3","8:49:54","8:50:10","8:44:20","8:44:20","0:05:34","0:05:50","30.35","13.76","12.96","","6.51","6.51"
"233","Drive through","Mercury & Gemini (SW Corner),3","8:50:43","8:50:43","8:45:20","8:45:20","0:05:23","0:05:23","30.62","14.03","13.22","","29.36","29.36"
"234","Drive through","Mercury & Apollo (NE Far Side),5","8:51:12","8:51:12","8:46:00","8:46:00","0:05:12","0:05:12","30.81","14.21","13.42","","23.84","23.84"
"235","Drive through","Viking North (South Side),1","8:51:39","8:51:39","8:46:40","8:46:40","0:04:59","0:04:59","30.97","14.42","13.58","","22.13","22.13"
"236","Drive through","Viking South (North Side),2","8:52:45","8:52:45","8:47:20","8:47:20","0:05:25","0:05:25","31.31","14.74","13.92","","18.51","18.51"
"237","Drive through","Mercury & Gemini (NE Corner),1","8:53:02","8:53:02","8:48:00","8:48:00","0:05:02","0:05:02","31.44","14.93","14.05","","26.98","26.98"
"238","Drive through","Mercury at FedEx (North Side),2","8:53:39","8:53:39","8:49:00","8:49:00","0:04:39","0:04:39","31.72","15.20","14.33","","27.69","27.69"
"239","Stop without doors","","8:53:48","8:54:11","","","","","31.74","","14.35","","","7.46"
"240","Drive through","Mkt Plc North Ent. & Market,4","8:55:08","8:55:08","8:50:40","8:50:40","0:04:28","0:04:28","32.12","15.61","14.73","","15.86","23.59"
"241","Stop without doors","","8:55:18","8:55:25","","","","","32.15","","14.76","","","10.52"
"242","Drive through","Market Place North Entrance (West Side),4","8:55:31","8:55:31","8:51:20","8:51:20","0:04:11","0:04:11","32.16","15.72","14.77","","7.01","9.33"
"243","Stop","Market Place (NE Mall Entrance),1","8:56:02","8:56:02","8:52:00","8:52:00","0:04:02","0:04:02","32.28","15.87","14.89","","14.29","14.29"
"244","Trip","Line RED, Block 204","","8:59:26","","8:57:00","","","32.28","","0.00","Pattern: RED 6","","0.00"
"245","Stop","Market Place (NE Mall Entrance),1","8:59:26","8:59:26","8:57:00","8:57:00","0:02:26","0:02:26","32.28","0.00","0.00","","0.00",""
"246","Drive through","Market Place Southeast (North Side),4","9:00:23","9:00:23","8:57:50","8:57:50","0:02:33","0:02:33","32.53","0.24","0.26","","15.82","15.82"
"247","Drive through","Market Place & Convenience Dr. (SW),3","9:00:36","9:00:36","8:58:15","8:58:15","0:02:21","0:02:21","32.63","0.34","0.35","","26.85","26.85"
"248","Drive through","Market Place South,1","9:00:53","9:00:53","8:58:40","8:58:40","0:02:13","0:02:13","32.72","0.43","0.44","","19.22","19.22"
"249","Drive through","Neil & Marketview (NW Corner),4","9:01:39","9:01:39","8:59:20","8:59:20","0:02:19","0:02:19","32.94","0.66","0.66","","16.98","16.98"
"250","Drive through","Neil & Anthony (NW Corner),4","9:01:45","9:01:45","8:59:45","8:59:45","0:02:00","0:02:00","32.99","0.73","0.71","","28.71","28.71"
"251","Stop","Public Health District (North Side),2","9:02:54","9:03:07","9:02:15","9:02:15","0:00:39","0:00:52","33.40","1.20","1.12","","21.66","21.66"
"252","Stop without doors","","9:03:29","9:03:40","","","","","33.48","","1.20","","","13.02"
"253","Drive through","Neil & Edgebrook (NW Corner),4","9:04:27","9:04:27","9:03:40","9:03:40","0:00:47","0:00:47","33.65","1.46","1.37","","11.02","12.66"
"254","Drive through","Neil & Arcadia (NW Corner),4","9:04:41","9:04:41","9:04:15","9:04:15","0:00:26","0:00:26","33.75","1.57","1.47","","27.49","27.49"
"255","Stop","Neil & Garwood (NW Corner),4","9:04:57","9:05:05","9:04:50","9:04:50","0:00:07","0:00:15","33.83","1.66","1.55","","16.78","16.78"
"256","Stop","Neil & Beardsley (NW Corner),4","9:05:47","9:06:24","9:05:25","9:05:25","0:00:22","0:00:59","33.95","1.79","1.67","","10.55","10.55"
"257","Drive through","Neil & Eureka (NW Corner),4","9:06:43","9:06:43","9:05:50","9:05:50","0:00:53","0:00:53","34.08","1.90","1.80","","24.38","24.38"
"258","Drive through","Neil & North (NW Corner),4","9:06:58","9:06:58","9:06:15","9:06:15","0:00:43","0:00:43","34.18","1.99","1.90","","23.12","23.12"
"259","Stop","Neil & Columbia (NW Corner),4","9:07:31","9:07:55","9:07:05","9:07:05","0:00:26","0:00:50","34.30","2.15","2.02","","13.43","13.43"
"260","Stop","Neil & Washington (NW Corner),4","9:08:12","9:08:34","9:07:30","9:07:30","0:00:42","0:01:04","34.37","2.22","2.09","","14.08","14.08"
"261","Stop","Neil & Hill (NW Corner),4","9:08:49","9:09:01","9:07:55","9:07:55","0:00:54","0:01:06","34.43","2.29","2.15","","15.07","15.07"
"262","Stop without doors","","9:09:20","9:09:51","","","","","34.49","","2.21","","","11.90"
"263","Drive through","Main & Walnut (SW Corner),3","9:10:17","9:10:17","9:08:55","9:08:55","0:01:22","0:01:22","34.60","2.44","2.32","","8.22","15.32"
"264","Drive through","Main & Chestnut (SW Corner),3","9:10:40","9:10:40","9:09:35","9:09:35","0:01:05","0:01:05","34.68","2.52","2.40","","12.75","12.75"
"265","Stop without doors","","9:10:56","9:12:07","","","","","34.73","","2.45","","","9.51"
"266","Stop","Illinois Terminal (Platform A),1","9:12:28","9:13:12","9:10:00","9:10:00","0:02:28","0:03:12","34.77","2.64","2.49","","2.93","7.78"
"267","Stop","Logan & First (SW Corner),3","9:14:31","9:14:42","9:11:54","9:11:54","0:02:37","0:02:48","35.06","2.96","2.78","","13.17","13.17"
"268","Stop","White & Second (SE Far Side),3","9:15:07","9:15:18","9:12:32","9:12:32","0:02:35","0:02:46","35.17","3.06","2.90","","16.47","16.47"
"269","Stop","White Street Mid-Block (South Side),1","9:15:54","9:16:21","9:13:48","9:13:48","0:02:06","0:02:33","35.36","3.26","3.08","","18.27","18.27"
"270","Stop","Wright & Stoughton (NW Corner),4","9:17:15","9:17:34","9:14:26","9:14:26","0:02:49","0:03:08","35.60","3.53","3.32","","16.49","16.49"
"271","Stop","Wright & Healey (NW Corner),4","9:18:04","9:18:20","9:16:21","9:16:21","0:01:43","0:01:59","35.74","3.67","3.46","","16.04","16.04"
"272","Stop without doors","","9:18:41","9:19:34","","","","","35.82","","3.54","","","13.85"
"273","Stop","Illini Union (South Side Shelter),1","9:20:06","9:20:36","9:17:00","9:17:00","0:03:06","0:03:36","35.94","3.87","3.66","","6.72","13.15"
"274","Stop without doors","","9:20:49","9:21:23","","","","","36.06","","3.78","","","35.45"
"275","Stop","Green & Goodwin (SW Far Side),7","9:21:50","9:22:02","9:17:54","9:17:54","0:03:56","0:04:08","36.14","4.06","3.86","","9.80","9.78"
"276","Stop","Chemical & Life Sciences,1","9:22:43","9:22:54","9:18:21","9:18:21","0:04:22","0:04:33","36.25","4.19","3.97","","10.26","10.26"
"277","Stop","Goodwin & Nevada (NW Corner),4","9:23:31","9:23:43","9:18:48","9:18:48","0:04:43","0:04:55","36.37","4.33","4.09","","11.07","11.07"
"278","Stop","Nevada & Gregory Pl. (SW Corner),3","9:24:17","9:24:29","9:19:15","9:19:15","0:05:02","0:05:14","36.48","4.45","4.20","","12.04","12.04"
"279","Drive through","Nevada & Lincoln (SW Corner),3","9:24:59","9:24:59","9:19:42","9:19:42","0:05:17","0:05:17","36.60","4.56","4.32","","14.55","14.55"
"280","Drive through","LAR (West Side),1","9:25:30","9:25:30","9:20:09","9:20:09","0:05:21","0:05:21","36.76","4.71","4.48","","18.33","18.33"
"281","Drive through","Lincoln & Pennsylvania (SE Far Side),6","9:26:13","9:26:13","9:20:36","9:20:36","0:05:37","0:05:37","37.01","4.97","4.74","","21.33","21.33"
"282","Drive through","Penn & Orchard (SW Corner),3","9:26:42","9:26:42","9:21:30","9:21:30","0:05:12","0:05:12","37.23","5.19","4.95","","27.23","27.23"
"283","Drive through","Penn & Carle (SW Corner),3","9:26:54","9:26:54","9:21:57","9:21:57","0:04:57","0:04:57","37.33","5.32","5.05","","27.78","27.78"
"284","Drive through","Pennsylvania & Race (SW Corner),3","9:27:21","9:27:21","9:22:24","9:22:24","0:04:57","0:04:57","37.44","5.44","5.16","","15.58","15.58"
"285","Drive through","Florida & Florida Dr. (SW Corner),3","9:28:09","9:28:09","9:23:45","9:23:45","0:04:24","0:04:24","37.67","5.66","5.39","","17.29","17.29"
"286","Drive through","Florida & Pleasant (SW Corner),3","9:28:20","9:28:20","9:24:39","9:24:39","0:03:41","0:03:41","37.75","5.78","5.47","","26.03","26.03"
"287","Drive through","Florida & Vine (SW Corner),3","9:28:42","9:28:42","9:25:06","9:25:06","0:03:36","0:03:36","37.83","5.86","5.55","","12.00","12.00"
"288","Drive through","Florida & Maple (South Side),3","9:29:06","9:29:06","9:26:00","9:26:00","0:03:06","0:03:06","37.98","6.00","5.70","","22.56","22.56"
"289","Drive through","Florida & Anderson (SW Corner),3","9:29:31","9:29:31","9:27:00","9:27:00","0:02:31","0:02:31","38.08","6.11","5.80","","15.22","15.22"
"290","Drive through","Anderson & Burkwood (NW Corner),4","9:29:52","9:29:52","9:27:32","9:27:32","0:02:20","0:02:20","38.22","6.24","5.94","","23.97","23.97"
"291","Drive through","Anderson & Colorado (NW Corner),4","9:30:21","9:30:21","9:28:04","9:28:04","0:02:17","0:02:17","38.33","6.38","6.05","","13.35","13.35"
"292","Drive through","Anderson & Harding (NW Corner),4","9:30:32","9:30:32","9:28:20","9:28:20","0:02:12","0:02:12","38.40","6.46","6.12","","24.20","24.20"
"293","Drive through","Anderson & Silver (NW Corner),4","9:30:56","9:30:56","9:28:52","9:28:52","0:02:04","0:02:04","38.57","6.61","6.29","","24.98","24.98"
"294","Drive through","Anderson & Mumford (NW Corner),4","9:31:10","9:31:10","9:29:08","9:29:08","0:02:02","0:02:02","38.61","6.67","6.33","","9.59","9.59"
"295","Drive through","McHenry & Anderson (NW Corner),4","9:31:53","9:31:53","9:29:40","9:29:40","0:02:13","0:02:13","38.82","6.87","6.54","","18.00","18.00"
"296","Drive through","McHenry & Lynn (SW Corner),3","9:32:02","9:32:02","9:29:56","9:29:56","0:02:06","0:02:06","38.88","6.96","6.60","","23.87","23.87"
"297","Drive through","McHenry & Lynn - East (SW Corner),3","9:32:07","9:32:07","9:30:12","9:30:12","0:01:55","0:01:55","38.92","7.01","6.64","","23.72","23.72"
"298","Drive through","McHenry & Pond (SW Corner),3","9:32:33","9:32:33","9:30:44","9:30:44","0:01:49","0:01:49","39.11","7.18","6.83","","26.33","26.33"
"299","Drive through","McHenry & Philo (SW Corner),3","9:33:15","9:33:15","9:31:42","9:31:42","0:01:33","0:01:33","39.26","7.34","6.98","","13.11","13.11"
"300","Stop","Urbana Meijer (South Side),1","9:33:42","9:33:55","9:32:00","9:32:00","0:01:42","0:01:55","39.40","7.52","7.12","","18.31","18.31"
"301","Drive through","Amber & Myra Ridge (SW Corner),3","9:34:14","9:34:14","9:32:22","9:32:22","0:01:52","0:01:52","39.53","7.65","7.25","","25.55","25.55"
"302","Drive through","Windsor & Myra Ridge (NW),9","9:34:57","9:34:57","9:32:54","9:32:54","0:02:03","0:02:03","39.79","7.89","7.51","","21.65","21.65"
"303","Drive through","Philo & Windsor (NE),1","9:35:33","9:35:33","9:33:26","9:33:26","0:02:07","0:02:07","39.94","8.15","7.66","","15.04","15.04"
"304","Drive through","Philo & Scovill (SE Corner),2","9:36:20","9:36:20","9:33:58","9:33:58","0:02:22","0:02:22","40.15","8.33","7.87","","16.23","16.23"
"305","Drive through","Amber & Philo (SE Corner),2","9:36:27","9:36:27","9:34:30","9:34:30","0:01:57","0:01:57","40.20","8.40","7.92","","25.25","25.25"
"306","Drive through","Philo & Mumford (SE Corner),2","9:37:00","9:37:00","9:35:34","9:35:34","0:01:26","0:01:26","40.47","8.64","8.19","","29.36","29.36"
"307","Stop","Silver & Vawter (NE Corner),1","9:37:22","9:37:56","9:36:06","9:36:06","0:01:16","0:01:50","40.54","8.79","8.27","","12.31","12.31"
"308","Drive through","Silver & Fletcher (NE Corner),1","9:38:06","9:38:06","9:37:10","9:37:10","0:00:56","0:00:56","40.60","8.83","8.32","","19.24","19.24"
"309","Drive through","Silver & Cottage Grove (NE Corner),1","9:38:34","9:38:34","9:37:42","9:37:42","0:00:52","0:00:52","40.74","8.97","8.46","","18.46","18.46"
"310","Drive through","Cottage Grove & Brighton (SE Corner),2","9:38:59","9:38:59","9:38:46","9:38:46","0:00:13","0:00:13","40.86","9.09","8.58","","17.54","17.54"
"311","Drive through","Cottage Grove & Harding (SE Corner),2","9:39:06","9:39:06","9:39:18","9:39:18","-0:00:12","-0:00:12","40.91","9.14","8.63","","23.97","23.97"
"312","Drive through","Cottage Grove & Colorado (SE Corner),2","9:39:33","9:39:33","9:39:50","9:39:50","-0:00:17","-0:00:17","40.97","9.20","8.69","","7.71","7.71"
"313","Drive through","Colorado at Steer Place (South Side),1","9:39:47","9:39:47","9:40:22","9:40:22","-0:00:35","-0:00:35","41.03","9.26","8.75","","16.78","16.78"
"314","Drive through","Philo & Colorado (NE Far Side),5","9:40:31","9:40:31","9:40:54","9:40:54","-0:00:23","-0:00:23","41.23","9.45","8.95","","16.12","16.12"
"315","Drive through","Sunnycrest (East Side),2","9:40:42","9:40:42","9:41:27","9:41:27","-0:00:45","-0:00:45","41.30","9.54","9.02","","23.80","23.80"
"316","Stop without doors","","9:41:02","9:41:14","","","","","41.39","","9.11","","","16.00"
"317","Drive through","Florida & Philo (SE Corner),2","9:41:20","9:41:20","9:42:00","9:42:00","-0:00:40","-0:00:40","41.40","9.66","9.13","","9.66","7.83"
"318","Drive through","Philo & Pennsylvania (East Side),2","9:41:32","9:41:32","9:42:15","9:42:15","-0:00:43","-0:00:43","41.47","9.73","9.19","","19.95","19.95"
"319","Drive through","Philo & Laurel (East Side),2","9:41:46","9:41:46","9:42:45","9:42:45","-0:00:59","-0:00:59","41.57","9.82","9.29","","25.57","25.57"
"320","Drive through","Fairlawn & Eastern (NE Corner),1","9:42:18","9:42:18","9:43:30","9:43:30","-0:01:12","-0:01:12","41.74","9.99","9.46","","19.23","19.23"
"321","Drive through","Fairlawn & Patton (NE Corner),1","9:42:29","9:42:29","9:43:45","9:43:45","-0:01:16","-0:01:16","41.80","10.09","9.53","","20.75","20.75"
"322","Drive through","Fairlawn & Cottage Grove (NE Corner),1","9:42:53","9:42:53","9:44:15","9:44:15","-0:01:22","-0:01:22","41.91","10.20","9.63","","16.32","16.32"
"323","Drive through","Cottage Grove & Eastern (SE Corner),2","9:43:18","9:43:18","9:44:45","9:44:45","-0:01:27","-0:01:27","42.05","10.33","9.77","","20.14","20.14"
"324","Stop","Cottage Grove & Washington (SE Corner),2","9:43:37","9:43:51","9:45:00","9:45:00","-0:01:23","-0:01:09","42.11","10.43","9.83","","10.48","10.48"
"325","Drive through","Cottage Grove & Oregon (SE Corner),2","9:44:31","9:44:31","9:45:32","9:45:32","-0:01:01","-0:01:01","42.27","10.58","10.00","","14.94","14.94"
"326","Drive through","Cottage Grove & Illinois (SE Corner),2","9:44:45","9:44:45","9:46:04","9:46:04","-0:01:19","-0:01:19","42.37","10.70","10.09","","24.29","24.29"
"327","Drive through","Cottage Grove & Green (SE Corner),2","9:45:11","9:45:11","9:46:20","9:46:20","-0:01:09","-0:01:09","42.47","10.80","10.19","","13.94","13.94"
"328","Drive through","Green & Lynn (NE Corner),1","9:45:28","9:45:28","9:46:52","9:46:52","-0:01:24","-0:01:24","42.58","10.90","10.30","","23.03","23.03"
"329","Stop","Green & Anderson (North Side),1","9:45:47","9:46:01","9:47:24","9:47:24","-0:01:37","-0:01:23","42.67","11.02","10.39","","17.08","17.08"
"330","Drive through","Green & Maple (NE Corner),1","9:46:25","9:46:25","9:47:56","9:47:56","-0:01:31","-0:01:31","42.82","11.16","10.54","","23.12","23.12"
"331","Stop without doors","","9:46:46","9:47:00","","","","","42.92","","10.64","","","15.98"
"332","Drive through","Vine & Green (NE Corner),1","9:47:12","9:47:12","9:48:28","9:48:28","-0:01:16","-0:01:16","42.95","11.28","10.67","","9.71","10.07"
"333","Stop without doors","","9:47:29","9:47:52","","","","","43.02","","10.74","","","14.22"
"334","Stop","Lincoln Square Garage East,1","9:48:45","9:48:45","9:49:00","9:49:00","-0:00:15","-0:00:15","43.18","11.58","10.90","","8.81","10.89"
"335","Dead run in","Line RED, Block 204","","9:49:40","","9:49:00","","","43.18","","0.00","Pattern: [LSE:1][Garage]","","0.00"
"336","Stop","Lincoln Square Garage East,1","9:49:40","9:49:40","9:49:00","9:49:00","0:00:40","0:00:40","43.18","0.00","0.00","","0.00",""
"337","Stop without doors","","9:51:01","9:51:25","","","","","43.38","","0.21","","","9.12"
"338","Stop without doors","","9:51:58","9:51:58","","","","","43.50","","0.33","","","13.36"
"339","Depot","MTD Garage","9:53:37","9:53:37","9:52:00","9:52:00","0:01:37","0:01:37","44.06","0.88","0.88","","13.36","20.07"
"340","Additional trip","Line GREY, Block 799","","14:49:36","","14:40:00","","","49.16","","0.00","Pattern: 7W","","0.00"
"341","Stop","Urbana Walmart,2","14:49:36","14:49:36","14:40:00","14:40:00","0:09:36","0:09:36","49.16","0.00","0.00","","0.00",""
"342","Stop","Lincoln Square Courthouse,2","14:49:57","14:50:41","14:50:00","14:50:00","-0:00:03","0:00:41","49.23","2.79","0.07","","11.94","11.94"
"343","Drive through","Save A Lot (East Side),2","14:51:40","14:51:40","14:50:50","14:50:50","0:00:50","0:00:50","49.42","2.97","0.27","","11.76","11.76"
"344","Drive through","Broadway & University (SE Corner),2","14:51:52","14:51:52","14:51:10","14:51:10","0:00:42","0:00:42","49.49","3.06","0.34","","20.88","20.88"
"345","Drive through","University & Race (NE Corner),1","14:53:08","14:53:08","14:51:40","14:51:40","0:01:28","0:01:28","49.61","3.18","0.45","","5.54","5.54"
"346","Drive through","University & Central (NE Corner),1","14:53:21","14:53:21","14:52:20","14:52:20","0:01:01","0:01:01","49.70","3.27","0.54","","25.30","25.30"
"347","Drive through","University & McCullough (NE Corner),1","14:53:54","14:53:54","14:52:50","14:52:50","0:01:04","0:01:04","49.80","3.37","0.65","","11.05","11.05"
"348","Stop","Church & Orchard (NE Corner),1","14:54:31","14:54:38","14:53:50","14:53:50","0:00:41","0:00:48","49.95","3.56","0.79","","14.39","14.39"
"349","Drive through","Coler & Church (NE Corner),1","14:55:07","14:55:07","14:54:30","14:54:30","0:00:37","0:00:37","50.04","3.63","0.89","","11.65","11.65"
"350","Drive through","Coler & Fairview (SE Corner),2","14:55:35","14:55:35","14:55:10","14:55:10","0:00:25","0:00:25","50.16","3.75","1.01","","15.66","15.66"
"351","Drive through","Fairview & Busey (NE Corner),1","14:55:49","14:55:49","14:55:30","14:55:30","0:00:19","0:00:19","50.20","3.81","1.05","","9.91","9.91"
"352","Stop","Fairview & Lincoln (NE Corner),1","14:56:12","14:56:23","14:56:10","14:56:10","0:00:02","0:00:13","50.31","3.94","1.16","","16.93","16.93"
"353","Drive through","Fairview & Harvey (NE Corner),1","14:58:07","14:58:07","14:57:00","14:57:00","0:01:07","0:01:07","50.46","4.08","1.31","","5.23","5.23"
"354","Stop","Fairview & Goodwin (NE Corner),1","15:03:58","15:04:10","14:57:30","14:57:30","0:06:28","0:06:40","50.55","4.19","1.40","","0.95","0.95"
"355","Drive through","Goodwin & Church (NW Corner),4","15:04:32","15:04:32","14:57:50","14:57:50","0:06:42","0:06:42","50.69","4.31","1.53","","22.07","22.07"
"356","Drive through","Goodwin & Park (NW Corner),4","15:04:54","15:04:54","14:58:30","14:58:30","0:06:24","0:06:24","50.76","4.37","1.60","","11.39","11.39"
"357","Drive through","Park & Romine (North Side),1","15:05:20","15:05:20","14:59:20","14:59:20","0:06:00","0:06:00","50.90","4.54","1.74","","19.28","19.28"
