"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"191","Dead run out","Line SILVER, Block 132","","10:13:18","","10:19:00","","","22.51","","0.00","Pattern: [LSG][LSE:8]","","0.00"
"192","Depot","LSG","10:13:18","10:13:18","10:19:00","10:19:00","-0:05:42","-0:05:42","22.51","0.00","0.00","","0.00",""
"193","Stop","Lincoln Square Garage South,8","10:21:04","10:21:04","10:20:00","10:20:00","0:01:04","0:01:04","22.55","0.16","0.04","","0.27","0.27"
"194","Trip","Line SILVER, Block 132","","10:22:58","","10:20:00","","","22.70","","0.00","Pattern: SILVER 120","","0.00"
"195","Stop","Lincoln Square Garage South,8","10:22:58","10:22:58","10:20:00","10:20:00","0:02:58","0:02:58","22.70","0.00","0.00","","0.00",""
"196","Stop without doors","","10:24:21","10:24:28","","","","","22.95","","0.26","","","10.95"
"197","Drive through","Springfield & Birch (NE Corner),1","10:24:35","10:24:35","10:21:00","10:21:00","0:03:35","0:03:35","22.97","0.25","0.27","","9.90","7.35"
"198","Stop","Springfield at Phillips Rec. Ctr (North),2","10:25:04","10:25:15","10:22:00","10:22:00","0:03:04","0:03:15","23.10","0.39","0.41","","16.97","16.97"
"199","Stop","Springfield & Busey (NE Corner),1","10:25:51","10:26:15","10:23:00","10:23:00","0:02:51","0:03:15","23.26","0.56","0.57","","15.85","15.85"
"200","Stop","Springfield & Gregory St. (NE Corner),1","10:26:50","10:26:59","10:24:00","10:24:00","0:02:50","0:02:59","23.42","0.71","0.72","","16.24","16.24"
"201","Stop","Springfield & Harvey (NE Corner),1","10:27:23","10:27:29","10:25:00","10:25:00","0:02:23","0:02:29","23.51","0.80","0.81","","12.96","12.96"
"202","Stop","Goodwin at Ceramics Building,1","10:28:07","10:28:29","10:26:15","10:26:15","0:01:52","0:02:14","23.67","0.97","0.97","","15.55","15.55"
"203","Stop without doors","","10:28:44","10:29:11","","","","","23.73","","1.04","","","14.92"
"204","Stop","Green & Goodwin (NW Far Side),8","10:29:39","10:29:50","10:27:00","10:27:00","0:02:39","0:02:50","23.81","1.09","1.11","","7.04","9.59"
"205","Stop","Illini Union (Island Shelter),9","10:30:20","10:30:44","10:28:00","10:28:00","0:02:20","0:02:44","23.94","1.22","1.25","","16.19","16.19"
"206","Stop without doors","","10:30:52","10:31:10","","","","","24.00","","1.30","","","24.33"
"207","Stop","Transit Plaza (SW Platform),3","10:32:01","10:32:19","10:29:00","10:29:00","0:03:01","0:03:19","24.15","1.46","1.45","","9.65","10.75"
"208","Stop","Wright & Chalmers (NW Corner),4","10:32:46","10:33:01","10:29:30","10:29:30","0:03:16","0:03:31","24.23","1.54","1.54","","11.19","11.19"
"209","Stop","Sixth & Armory (NW Corner),4","10:33:53","10:34:04","10:30:00","10:30:00","0:03:53","0:04:04","24.39","1.72","1.69","","10.76","10.76"
"210","Stop","Gregory at Library (South Side Shelter),1","10:35:08","10:35:30","10:31:00","10:31:00","0:04:08","0:04:30","24.58","1.90","1.89","","10.98","10.98"
"211","Stop","Gregory at Mumford Hall (South Side),1","10:36:00","10:36:09","10:31:30","10:31:30","0:04:30","0:04:39","24.72","2.05","2.03","","16.86","16.86"
"212","Stop","Goodwin & Gregory (South Side),3","10:36:29","10:36:33","10:32:00","10:32:00","0:04:29","0:04:33","24.82","2.14","2.12","","16.78","16.78"
"213","Stop","Gregory & Dorner (SW Corner),3","10:36:57","10:37:23","10:32:30","10:32:30","0:04:27","0:04:53","24.92","2.27","2.22","","15.20","15.20"
"214","Stop","Plant Sciences Lab (West Side),1","10:37:57","10:38:10","10:33:00","10:33:00","0:04:57","0:05:10","25.05","2.40","2.35","","13.56","13.56"
"215","Stop","PAR (North Side Shelter),2","10:40:14","10:40:14","10:35:00","10:35:00","0:05:14","0:05:14","25.47","2.83","2.77","","12.20","12.20"
"216","Dead run out","Line SILVER, Block 132","","10:41:14","","10:45:00","","","25.47","","0.00","Pattern: [PAR][PAR:2]","","0.00"
"217","Depot","PAR","10:41:14","10:41:14","10:45:00","10:45:00","-0:03:46","-0:03:46","25.47","0.00","0.00","","0.00",""
"218","Stop","PAR (North Side Shelter),2","10:41:17","10:41:17","10:46:00","10:46:00","-0:04:43","-0:04:43","25.48","0.27","0.01","","8.95","8.95"
"219","Trip","Line SILVER, Block 132","","10:46:09","","10:46:00","","","25.48","","0.00","Pattern: SILVER 2","","0.00"
"220","Stop","PAR (North Side Shelter),2","10:46:09","10:46:09","10:46:00","10:46:00","0:00:09","0:00:09","25.48","0.00","0.00","","0.00",""
"221","Stop","Penn & Maryland (SE Corner),2","10:47:03","10:47:22","10:47:00","10:47:00","0:00:03","0:00:22","25.66","0.20","0.19","","12.27","12.27"
"222","Drive through","Plant Sciences Lab (East Side),2","10:49:08","10:49:08","10:47:45","10:47:45","0:01:23","0:01:23","25.88","0.40","0.41","","7.45","7.45"
"223","Stop","Gregory & Dorner (SE Corner),2","10:49:37","10:50:01","10:48:20","10:48:20","0:01:17","0:01:41","25.98","0.52","0.51","","12.35","12.35"
"224","Stop","Goodwin & Gregory (NE Corner),1","10:50:25","10:51:23","10:48:55","10:48:55","0:01:30","0:02:28","26.08","0.62","0.61","","14.73","14.73"
"225","Stop","Gregory at Mumford Hall,2","10:51:45","10:52:10","10:49:30","10:49:30","0:02:15","0:02:40","26.18","0.73","0.70","","16.07","16.07"
"226","Stop without doors","","10:52:42","10:52:51","","","","","26.29","","0.82","","","12.73"
"227","Stop","Gregory at Library (North Side),2","10:53:42","10:54:36","10:50:05","10:50:05","0:03:37","0:04:31","26.34","0.89","0.87","","6.57","3.86"
"228","Stop without doors","","10:55:30","10:55:48","","","","","26.49","","1.02","","","9.99"
"229","Stop","Armory & Wright (South Side),3","10:56:18","10:56:55","10:51:15","10:51:15","0:05:03","0:05:40","26.58","1.12","1.10","","8.21","9.92"
"230","Stop","Transit Plaza (SE Platform),4","10:58:02","10:58:43","10:52:00","10:52:00","0:06:02","0:06:43","26.79","1.32","1.31","","11.26","11.26"
"231","Stop without doors","","10:59:05","10:59:13","","","","","26.82","","1.35","","","5.90"
"232","Stop","Illini Union (South Side Shelter),1","11:00:14","11:01:01","10:53:00","10:53:00","0:07:14","0:08:01","27.03","1.50","1.56","","9.64","12.25"
"233","Stop without doors","","11:01:19","11:02:15","","","","","27.17","","1.70","","","28.34"
"234","Stop","Goodwin at Materials Research,2","11:02:44","11:03:03","10:54:30","10:54:30","0:08:14","0:08:33","27.27","1.80","1.80","","8.32","11.96"
"235","Stop","Springfield & Harvey (SW Corner),3","11:03:46","11:04:04","10:55:00","10:55:00","0:08:46","0:09:04","27.41","1.96","1.94","","12.07","12.07"
"236","Stop","Springfield & Gregory St. (SW Corner),3","11:04:21","11:04:37","10:55:30","10:55:30","0:08:51","0:09:07","27.49","2.05","2.02","","17.51","17.51"
"237","Stop","Springfield & Busey (SW Corner),3","11:05:07","11:05:23","10:56:30","10:56:30","0:08:37","0:08:53","27.65","2.20","2.17","","18.20","18.20"
"238","Stop","Springfield at Phillips Rec. Ctr (South),1","11:05:57","11:06:07","10:57:30","10:57:30","0:08:27","0:08:37","27.85","2.38","2.38","","21.39","21.39"
"239","Stop","Springfield & Birch (SW Corner),3","11:06:30","11:06:36","10:58:00","10:58:00","0:08:30","0:08:36","27.96","2.50","2.49","","17.51","17.51"
"240","Stop","Lincoln Square Garage South,8","11:07:30","11:07:30","11:00:00","11:00:00","0:07:30","0:07:30","28.25","2.76","2.78","","19.35","19.35"
"241","Trip","Line SILVER, Block 132","","11:10:57","","11:10:00","","","28.27","","0.00","Pattern: SILVER 120","","0.00"
"242","Stop","Lincoln Square Garage South,8","11:10:57","11:10:57","11:10:00","11:10:00","0:00:57","0:00:57","28.27","0.00","0.00","","0.00",""
"243","Stop without doors","","11:11:32","11:12:11","","","","","28.35","","0.08","","","7.80"
"244","Drive through","Springfield & Birch (NE Corner),1","11:12:49","11:12:49","11:11:00","11:11:00","0:01:49","0:01:49","28.54","0.25","0.27","","8.55","18.02"
"245","Stop","Springfield at Phillips Rec. Ctr (North),2","11:13:15","11:13:24","11:12:00","11:12:00","0:01:15","0:01:24","28.66","0.39","0.39","","17.13","17.13"
"246","Stop","Springfield & Busey (NE Corner),1","11:13:59","11:14:12","11:13:00","11:13:00","0:00:59","0:01:12","28.82","0.56","0.55","","16.37","16.37"
"247","Drive through","Springfield & Gregory St. (NE Corner),1","11:15:04","11:15:04","11:14:00","11:14:00","0:01:04","0:01:04","28.99","0.71","0.73","","12.05","12.05"
"248","Stop","Springfield & Harvey (NE Corner),1","11:15:20","11:15:49","11:15:00","11:15:00","0:00:20","0:00:49","29.06","0.80","0.79","","14.82","14.82"
"249","Stop","Goodwin at Ceramics Building,1","11:16:35","11:16:51","11:16:15","11:16:15","0:00:20","0:00:36","29.23","0.97","0.97","","13.48","13.48"
"250","Stop","Green & Goodwin (NW Far Side),8","11:18:04","11:18:14","11:17:00","11:17:00","0:01:04","0:01:14","29.36","1.09","1.10","","6.41","6.41"
"251","Stop","Illini Union (Island Shelter),9","11:18:43","11:19:04","11:18:00","11:18:00","0:00:43","0:01:04","29.50","1.22","1.23","","16.67","16.67"
"252","Stop without doors","","11:19:11","11:19:57","","","","","29.55","","1.29","","","28.45"
"253","Stop","Transit Plaza (SW Platform),3","11:20:55","11:21:12","11:19:00","11:19:00","0:01:55","0:02:12","29.70","1.46","1.44","","6.68","9.34"
"254","Stop","Wright & Chalmers (NW Corner),4","11:21:50","11:22:03","11:19:30","11:19:30","0:02:20","0:02:33","29.79","1.54","1.52","","8.36","8.36"
"255","Drive through","Sixth & Armory (NW Corner),4","11:22:56","11:22:56","11:20:00","11:20:00","0:02:56","0:02:56","29.98","1.72","1.71","","12.79","12.79"
"256","Stop without doors","","11:23:11","11:23:19","","","","","30.03","","1.76","","","12.38"
"257","Stop","Gregory at Library (South Side Shelter),1","11:24:12","11:24:30","11:21:00","11:21:00","0:03:12","0:03:30","30.15","1.90","1.88","","7.92","7.85"
"258","Stop","Gregory at Mumford Hall (South Side),1","11:24:58","11:25:08","11:21:30","11:21:30","0:03:28","0:03:38","30.28","2.05","2.02","","17.74","17.74"
"259","Drive through","Goodwin & Gregory (South Side),3","11:25:33","11:25:33","11:22:00","11:22:00","0:03:33","0:03:33","30.39","2.14","2.12","","15.04","15.04"
"260","Stop","Gregory & Dorner (SW Corner),3","11:25:54","11:26:08","11:22:30","11:22:30","0:03:24","0:03:38","30.48","2.27","2.21","","15.66","15.66"
"261","Drive through","Plant Sciences Lab (West Side),1","11:26:38","11:26:38","11:23:00","11:23:00","0:03:38","0:03:38","30.63","2.40","2.36","","17.75","17.75"
"262","Dead run out","Line SILVER, Block 132","","11:27:18","","11:35:00","","","30.76","","0.00","Pattern: [PAR][PAR:2]","","0.00"
"263","Depot","PAR","11:27:18","11:27:18","11:35:00","11:35:00","-0:07:42","-0:07:42","30.76","0.00","0.00","","0.00",""
"264","Stop","PAR (North Side Shelter),2","11:32:57","11:32:57","11:36:00","11:36:00","-0:03:03","-0:03:03","30.76","0.27","0.00","","0.00","0.00"
"265","Trip","Line SILVER, Block 132","","11:36:09","","11:36:00","","","31.03","","0.00","Pattern: SILVER 2","","0.00"
"266","Stop","PAR (North Side Shelter),2","11:36:09","11:36:09","11:36:00","11:36:00","0:00:09","0:00:09","31.03","0.00","0.00","","0.00",""
"267","Drive through","Penn & Maryland (SE Corner),2","11:36:59","11:36:59","11:37:00","11:37:00","-0:00:01","-0:00:01","31.25","0.20","0.22","","15.53","15.53"
"268","Drive through","Plant Sciences Lab (East Side),2","11:37:43","11:37:43","11:37:45","11:37:45","-0:00:02","-0:00:02","31.43","0.40","0.40","","14.95","14.95"
"269","Stop","Gregory & Dorner (SE Corner),2","11:38:03","11:38:36","11:38:20","11:38:20","-0:00:17","0:00:16","31.51","0.52","0.48","","14.55","14.55"
"270","Stop","Goodwin & Gregory (NE Corner),1","11:38:57","11:39:12","11:38:55","11:38:55","0:00:02","0:00:17","31.61","0.62","0.58","","17.26","17.26"
"271","Drive through","Gregory at Mumford Hall,2","11:39:38","11:39:38","11:39:30","11:39:30","0:00:08","0:00:08","31.72","0.73","0.70","","15.58","15.58"
"272","Stop","Gregory at Library (North Side),2","11:40:10","11:40:27","11:40:05","11:40:05","0:00:05","0:00:22","31.87","0.89","0.85","","16.85","16.85"
"273","Stop without doors","","11:40:50","11:41:07","","","","","31.95","","0.92","","","11.58"
"274","Stop without doors","","11:41:42","11:42:22","","","","","32.03","","1.00","","","8.19"
"275","Stop","Armory & Wright (South Side),3","11:42:47","11:43:17","11:41:15","11:41:15","0:01:32","0:02:02","32.10","1.12","1.07","","5.77","10.21"
"276","Stop","Transit Plaza (SE Platform),4","11:44:22","11:44:42","11:42:00","11:42:00","0:02:22","0:02:42","32.31","1.32","1.28","","11.50","11.50"
"277","Stop without doors","","11:45:19","11:46:14","","","","","32.42","","1.40","","","11.49"
"278","Stop","Illini Union (South Side Shelter),1","11:46:44","11:47:26","11:43:00","11:43:00","0:03:44","0:04:26","32.54","1.50","1.51","","6.77","13.35"
"279","Stop without doors","","11:47:47","11:48:07","","","","","32.68","","1.65","","","24.40"
"280","Stop","Goodwin at Materials Research,2","11:48:38","11:48:52","11:44:30","11:44:30","0:04:08","0:04:22","32.77","1.80","1.75","","11.97","11.26"
"281","Stop","Springfield & Harvey (SW Corner),3","11:49:25","11:49:37","11:45:00","11:45:00","0:04:25","0:04:37","32.91","1.96","1.88","","14.78","14.78"
"282","Stop","Springfield & Gregory St. (SW Corner),3","11:49:56","11:50:10","11:45:30","11:45:30","0:04:26","0:04:40","33.00","2.05","1.97","","16.49","16.49"
"283","Stop without doors","","11:50:27","11:51:15","","","","","33.06","","2.03","","","13.56"
"284","Drive through","Springfield & Busey (SW Corner),3","11:51:36","11:51:36","11:46:30","11:46:30","0:05:06","0:05:06","33.17","2.20","2.15","","7.37","19.18"
"285","Stop","Springfield at Phillips Rec. Ctr (South),1","11:52:08","11:52:17","11:47:30","11:47:30","0:04:38","0:04:47","33.35","2.38","2.32","","19.65","19.65"
"286","Drive through","Springfield & Birch (SW Corner),3","11:52:42","11:52:42","11:48:00","11:48:00","0:04:42","0:04:42","33.47","2.50","2.45","","18.17","18.17"
"287","Stop","Lincoln Square Garage South,8","11:53:32","11:53:32","11:50:00","11:50:00","0:03:32","0:03:32","33.69","2.76","2.66","","15.35","15.35"
"288","Dead run out","Line SILVER, Block 132","","11:53:32","","11:59:00","","","33.69","","0.00","Pattern: [LSG][LSE:8]","","0.00"
"289","Depot","LSG","11:53:32","11:53:32","11:59:00","11:59:00","-0:05:28","-0:05:28","33.69","0.00","0.00","","0.00",""
"290","Stop without doors","","11:54:16","11:54:16","","","","","33.69","","0.01","","","0.16"
"291","Stop","Lincoln Square Garage South,8","11:59:41","11:59:41","12:00:00","12:00:00","-0:00:19","-0:00:19","34.17","0.16","0.49","","4.75","5.37"
"292","Trip","Line SILVER, Block 132","","12:01:47","","12:00:00","","","34.21","","0.00","Pattern: SILVER 120","","0.00"
"293","Stop","Lincoln Square Garage South,8","12:01:47","12:01:47","12:00:00","12:00:00","0:01:47","0:01:47","34.21","0.00","0.00","","0.00",""
"294","Stop without doors","","12:02:02","12:02:27","","","","","34.26","","0.05","","","11.79"
"295","Drive through","Springfield & Birch (NE Corner),1","12:02:57","12:02:57","12:01:00","12:01:00","0:01:57","0:01:57","34.43","0.25","0.23","","11.51","20.96"
"296","Stop","Springfield at Phillips Rec. Ctr (North),2","12:03:24","12:03:32","12:02:00","12:02:00","0:01:24","0:01:32","34.57","0.39","0.36","","17.98","17.98"
"297","Stop","Springfield & Busey (NE Corner),1","12:04:03","12:04:23","12:03:00","12:03:00","0:01:03","0:01:23","34.73","0.56","0.52","","18.55","18.55"
"298","Stop","Springfield & Gregory St. (NE Corner),1","12:04:55","12:05:03","12:04:00","12:04:00","0:00:55","0:01:03","34.88","0.71","0.67","","16.99","16.99"
"299","Stop","Springfield & Harvey (NE Corner),1","12:05:20","12:05:29","12:05:00","12:05:00","0:00:20","0:00:29","34.97","0.80","0.76","","18.30","18.30"
"300","Stop","Goodwin at Ceramics Building,1","12:06:06","12:06:23","12:06:15","12:06:15","-0:00:09","0:00:08","35.14","0.97","0.93","","16.51","16.51"
"301","Stop","Green & Goodwin (NW Far Side),8","12:06:50","12:07:03","12:07:00","12:07:00","-0:00:10","0:00:03","35.26","1.09","1.06","","16.66","16.66"
"302","Stop","Illini Union (Island Shelter),9","12:07:32","12:08:26","12:08:00","12:08:00","-0:00:28","0:00:26","35.39","1.22","1.19","","16.59","16.59"
"303","Stop without doors","","12:08:35","12:09:26","","","","","35.45","","1.25","","","23.12"
"304","Stop","Transit Plaza (SW Platform),3","12:10:19","12:10:56","12:09:00","12:09:00","0:01:19","0:01:56","35.61","1.46","1.40","","6.75","10.47"
"305","Stop","Wright & Chalmers (NW Corner),4","12:11:18","12:11:27","12:09:30","12:09:30","0:01:48","0:01:57","35.69","1.54","1.48","","13.63","13.63"
"306","Stop","Sixth & Armory (NW Corner),4","12:12:34","12:13:24","12:10:00","12:10:00","0:02:34","0:03:24","35.85","1.72","1.65","","8.72","8.72"
"307","Stop without doors","","12:13:47","12:14:12","","","","","35.94","","1.74","","","14.40"
"308","Stop","Gregory at Library (South Side Shelter),1","12:14:55","12:15:19","12:11:00","12:11:00","0:03:55","0:04:19","36.05","1.90","1.84","","7.82","8.85"
"309","Stop","Gregory at Mumford Hall (South Side),1","12:15:58","12:16:16","12:11:30","12:11:30","0:04:28","0:04:46","36.19","2.05","1.98","","12.80","12.80"
"310","Stop","Goodwin & Gregory (South Side),3","12:16:37","12:16:43","12:12:00","12:12:00","0:04:37","0:04:43","36.28","2.14","2.08","","16.20","16.20"
"311","Stop","Gregory & Dorner (SW Corner),3","12:17:08","12:17:32","12:12:30","12:12:30","0:04:38","0:05:02","36.38","2.27","2.18","","14.50","14.50"
"312","Drive through","Plant Sciences Lab (West Side),1","12:18:00","12:18:00","12:13:00","12:13:00","0:05:00","0:05:00","36.53","2.40","2.32","","18.86","18.86"
"313","Stop with doors","","12:18:40","12:18:40","","","","","36.67","","2.46","","","12.20"
"314","Dead run out","Line SILVER, Block 132","","12:18:40","","12:25:00","","","36.67","","0.00","Pattern: [PAR][PAR:2]","","0.00"
"315","Depot","PAR","12:18:40","12:18:40","12:25:00","12:25:00","-0:06:20","-0:06:20","36.67","0.00","0.00","","0.00",""
"316","Stop","PAR (North Side Shelter),2","12:24:52","12:24:52","12:26:00","12:26:00","-0:01:08","-0:01:08","36.75","0.27","0.09","","0.85","0.85"
"317","Trip","Line SILVER, Block 132","","12:26:10","","12:26:00","","","36.94","","0.00","Pattern: SILVER 2","","0.00"
"318","Stop","PAR (North Side Shelter),2","12:26:10","12:26:10","12:26:00","12:26:00","0:00:10","0:00:10","36.94","0.00","0.00","","0.00",""
"319","Drive through","Penn & Maryland (SE Corner),2","12:27:03","12:27:03","12:27:00","12:27:00","0:00:03","0:00:03","37.15","0.20","0.22","","14.78","14.78"
"320","Drive through","Plant Sciences Lab (East Side),2","12:27:45","12:27:45","12:27:45","12:27:45","0:00:00","0:00:00","37.34","0.40","0.40","","15.56","15.56"
"321","Stop","Gregory & Dorner (SE Corner),2","12:28:06","12:28:29","12:28:20","12:28:20","-0:00:14","0:00:09","37.42","0.52","0.48","","13.75","13.75"
"322","Drive through","Goodwin & Gregory (NE Corner),1","12:28:59","12:28:59","12:28:55","12:28:55","0:00:04","0:00:04","37.54","0.62","0.60","","14.32","14.32"
"323","Stop","Gregory at Mumford Hall,2","12:29:25","12:29:37","12:29:30","12:29:30","-0:00:05","0:00:07","37.62","0.73","0.69","","11.45","11.45"
"324","Stop","Gregory at Library (North Side),2","12:30:26","12:30:57","12:30:05","12:30:05","0:00:21","0:00:52","37.77","0.89","0.83","","10.87","10.87"
"325","Stop without doors","","12:31:48","12:32:10","","","","","37.92","","0.99","","","11.15"
"326","Stop","Armory & Wright (South Side),3","12:32:49","12:33:07","12:31:15","12:31:15","0:01:34","0:01:52","38.01","1.12","1.07","","7.69","7.52"
"327","Stop","Transit Plaza (SE Platform),4","12:34:04","12:34:22","12:32:00","12:32:00","0:02:04","0:02:22","38.21","1.32","1.27","","12.64","12.64"
"328","Stop without doors","","12:35:19","12:35:42","","","","","38.32","","1.39","","","7.34"
"329","Stop","Illini Union (South Side Shelter),1","12:36:20","12:37:20","12:33:00","12:33:00","0:03:20","0:04:20","38.43","1.50","1.50","","6.94","10.54"
"330","Drive through","Goodwin at Materials Research,2","12:38:16","12:38:16","12:34:30","12:34:30","0:03:46","0:03:46","38.71","1.80","1.78","","17.70","17.70"
"331","Stop","Springfield & Harvey (SW Corner),3","12:38:51","12:39:04","12:35:00","12:35:00","0:03:51","0:04:04","38.82","1.96","1.88","","11.13","11.13"
"332","Drive through","Springfield & Gregory St. (SW Corner),3","12:39:19","12:39:19","12:35:30","12:35:30","0:03:49","0:03:49","38.92","2.05","1.99","","25.51","25.51"
"333","Stop","Springfield & Busey (SW Corner),3","12:39:55","12:40:11","12:36:30","12:36:30","0:03:25","0:03:41","39.05","2.20","2.12","","13.18","13.18"
"334","Stop","Springfield at Phillips Rec. Ctr (South),1","12:40:44","12:40:53","12:37:30","12:37:30","0:03:14","0:03:23","39.25","2.38","2.32","","21.83","21.83"
"335","Drive through","Springfield & Birch (SW Corner),3","12:41:14","12:41:14","12:38:00","12:38:00","0:03:14","0:03:14","39.38","2.50","2.45","","21.63","21.63"
"336","Stop with doors","","12:42:01","12:42:01","","","","","39.59","","2.65","","","15.76"
"337","Dead run in","Line SILVER, Block 132","","12:42:01","","12:40:00","","","39.59","","0.00","Pattern: [LSE:8][LSG]","","0.00"
"338","Depot","LSG","12:42:01","12:42:01","12:41:00","12:41:00","0:01:01","0:01:01","39.59","0.00","0.00","","0.00",""
"339","Dead run out","Line SILVER, Block 132","","12:46:34","","12:49:00","","","39.92","","0.00","Pattern: [LSG][LSE:8]","","0.00"
"340","Depot","LSG","12:46:34","12:46:34","12:49:00","12:49:00","-0:02:26","-0:02:26","39.92","0.00","0.00","","0.00",""
"341","Stop","Lincoln Square Garage South,8","12:47:25","12:47:25","12:50:00","12:50:00","-0:02:35","-0:02:35","40.07","0.16","0.16","","11.23","11.23"
"342","Trip","Line SILVER, Block 132","","12:49:58","","12:50:00","","","40.07","","0.00","Pattern: SILVER 120","","0.00"
"343","Stop","Lincoln Square Garage South,8","12:49:58","12:49:58","12:50:00","12:50:00","-0:00:02","-0:00:02","40.07","0.00","0.00","","0.00",""
"344","Stop","Springfield & Birch (NE Corner),1","12:51:01","12:51:10","12:51:00","12:51:00","0:00:01","0:00:10","40.32","0.25","0.25","","13.92","13.92"
"345","Stop","Springfield at Phillips Rec. Ctr (North),2","12:51:39","12:51:46","12:52:00","12:52:00","-0:00:21","-0:00:14","40.46","0.39","0.39","","18.13","18.13"
"346","Stop","Springfield & Busey (NE Corner),1","12:52:18","12:52:29","12:53:00","12:53:00","-0:00:42","-0:00:31","40.62","0.56","0.56","","18.11","18.11"
"347","Drive through","Springfield & Gregory St. (NE Corner),1","12:53:11","12:53:11","12:54:00","12:54:00","-0:00:49","-0:00:49","40.79","0.71","0.72","","14.49","14.49"
"348","Drive through","Springfield & Harvey (NE Corner),1","12:53:28","12:53:28","12:55:00","12:55:00","-0:01:32","-0:01:32","40.88","0.80","0.81","","19.08","19.08"
"349","Stop without doors","","12:53:49","12:53:58","","","","","40.95","","0.88","","","12.04"
"350","Stop","Goodwin at Ceramics Building,1","12:54:24","12:55:03","12:56:15","12:56:15","-0:01:51","-0:01:12","41.03","0.97","0.97","","9.71","11.19"
"351","Stop without doors","","12:55:18","12:56:06","","","","","41.09","","1.02","","","14.17"
"352","Stop","Green & Goodwin (NW Far Side),8","12:56:32","12:56:43","12:57:00","12:57:00","-0:00:28","-0:00:17","41.16","1.09","1.09","","5.03","9.04"
"353","Stop","Illini Union (Island Shelter),9","12:57:22","12:58:13","12:58:00","12:58:00","-0:00:38","0:00:13","41.30","1.22","1.23","","12.57","12.57"
"354","Stop without doors","","12:58:20","12:59:23","","","","","41.35","","1.28","","","28.13"
"355","Stop","Transit Plaza (SW Platform),3","13:00:13","13:00:49","12:59:00","12:59:00","0:01:13","0:01:49","41.51","1.46","1.44","","6.40","11.41"
"356","Stop","Wright & Chalmers (NW Corner),4","13:01:15","13:01:24","12:59:30","12:59:30","0:01:45","0:01:54","41.59","1.54","1.53","","11.96","11.96"
"357","Stop","Sixth & Armory (NW Corner),4","13:02:13","13:03:10","13:00:00","13:00:00","0:02:13","0:03:10","41.76","1.72","1.69","","11.83","11.83"
"358","Stop","Gregory at Library (South Side Shelter),1","13:03:51","13:04:16","13:01:00","13:01:00","0:02:51","0:03:16","41.94","1.90","1.88","","16.59","16.59"
"359","Stop","Gregory at Mumford Hall (South Side),1","13:04:44","13:05:07","13:01:30","13:01:30","0:03:14","0:03:37","42.08","2.05","2.01","","17.90","17.90"
"360","Stop","Goodwin & Gregory (South Side),3","13:05:26","13:05:39","13:02:00","13:02:00","0:03:26","0:03:39","42.18","2.14","2.11","","17.67","17.67"
"361","Stop","Gregory & Dorner (SW Corner),3","13:06:02","13:06:18","13:02:30","13:02:30","0:03:32","0:03:48","42.28","2.27","2.21","","16.05","16.05"
"362","Drive through","Plant Sciences Lab (West Side),1","13:06:43","13:06:43","13:03:00","13:03:00","0:03:43","0:03:43","42.43","2.40","2.36","","21.03","21.03"
"363","Stop with doors","","13:07:21","13:07:21","","","","","42.56","","2.49","","","12.84"
"364","Dead run out","Line SILVER, Block 132","","13:07:21","","13:15:00","","","42.56","","0.00","Pattern: [PAR][PAR:2]","","0.00"
"365","Depot","PAR","13:07:21","13:07:21","13:15:00","13:15:00","-0:07:39","-0:07:39","42.56","0.00","0.00","","0.00",""
"366","Stop","PAR (North Side Shelter),2","13:16:34","13:16:34","13:16:00","13:16:00","0:00:34","0:00:34","42.83","0.27","0.28","","1.77","1.77"
"367","Trip","Line SILVER, Block 132","","13:16:53","","13:16:00","","","42.83","","0.00","Pattern: SILVER 2","","0.00"
"368","Stop","PAR (North Side Shelter),2","13:16:53","13:16:53","13:16:00","13:16:00","0:00:53","0:00:53","42.83","0.00","0.00","","0.00",""
"369","Drive through","Penn & Maryland (SE Corner),2","13:17:41","13:17:41","13:17:00","13:17:00","0:00:41","0:00:41","43.04","0.20","0.21","","15.34","15.34"
"370","Drive through","Plant Sciences Lab (East Side),2","13:18:21","13:18:21","13:17:45","13:17:45","0:00:36","0:00:36","43.24","0.40","0.42","","18.63","18.63"
"371","Stop","Gregory & Dorner (SE Corner),2","13:18:53","13:19:05","13:18:20","13:18:20","0:00:33","0:00:45","43.31","0.52","0.49","","7.83","7.83"
"372","Drive through","Goodwin & Gregory (NE Corner),1","13:19:35","13:19:35","13:18:55","13:18:55","0:00:40","0:00:40","43.43","0.62","0.61","","14.55","14.55"
"373","Stop","Gregory at Mumford Hall,2","13:19:56","13:20:03","13:19:30","13:19:30","0:00:26","0:00:33","43.52","0.73","0.69","","14.17","14.17"
"374","Stop","Gregory at Library (North Side),2","13:20:33","13:21:00","13:20:05","13:20:05","0:00:28","0:00:55","43.68","0.89","0.85","","19.47","19.47"
"375","Stop without doors","","13:21:39","13:21:53","","","","","43.83","","1.01","","","14.17"
"376","Stop","Armory & Wright (South Side),3","13:22:22","13:22:33","13:21:15","13:21:15","0:01:07","0:01:18","43.90","1.12","1.08","","9.93","9.03"
"377","Stop","Transit Plaza (SE Platform),4","13:23:37","13:23:55","13:22:00","13:22:00","0:01:37","0:01:55","44.10","1.32","1.27","","10.98","10.98"
